CBSA Code,CBSA Name,County FIPS,County Name,LL Amount,Loan Limit Ranges,Measure Names,State Name,CBSA Code (Clean),cfCBSAcode,cfCBSAname,Latitude (generated),Longitude (generated)
43100,"Sheboygan, WI",117,Sheboygan County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,43100,CBSA Code: ,CBSA Name: ,43.715,-87.9328
43020,"Shawano, WI",115,Shawano County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,43020,CBSA Code: ,CBSA Name: ,44.8071,-88.7375
99999,,113,Sawyer County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.902,-91.1097
12660,"Baraboo, WI",111,Sauk County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,12660,CBSA Code: ,CBSA Name: ,43.3945,-89.8965
99999,,107,Rusk County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.4691,-91.1092
27500,"Janesville-Beloit, WI",105,Rock County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,27500,CBSA Code: ,CBSA Name: ,42.6692,-89.072
99999,,103,Richland County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,43.3664,-90.4289
39540,"Racine-Mount Pleasant, WI",101,Racine County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,39540,CBSA Code: ,CBSA Name: ,42.7271,-88.0428
99999,,099,Price County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.6691,-90.3605
44620,"Stevens Point-Plover, WI",097,Portage County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,44620,CBSA Code: ,CBSA Name: ,44.4745,-89.475
99999,,095,Polk County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.4696,-92.4193
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",093,Pierce County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,33460,CBSA Code: ,CBSA Name: ,44.7034,-92.4259
99999,,091,Pepin County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,44.5458,-92.0873
33340,"Milwaukee-Waukesha, WI",089,Ozaukee County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,33340,CBSA Code: ,CBSA Name: ,43.3679,-87.9585
11540,"Appleton, WI",087,Outagamie County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,11540,CBSA Code: ,CBSA Name: ,44.419,-88.4637
99999,,085,Oneida County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.6879,-89.5447
24580,"Green Bay, WI",083,Oconto County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,24580,CBSA Code: ,CBSA Name: ,45.0268,-88.3037
43890,"Sparta, WI",081,Monroe County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,43890,CBSA Code: ,CBSA Name: ,43.9434,-90.6118
33340,"Milwaukee-Waukesha, WI",079,Milwaukee County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,33340,CBSA Code: ,CBSA Name: ,43.0178,-87.9818
43020,"Shawano, WI",078,Menominee County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,43020,CBSA Code: ,CBSA Name: ,44.9899,-88.7347
99999,,077,Marquette County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,43.8129,-89.3981
31940,"Marinette, WI-MI",075,Marinette County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,31940,CBSA Code: ,CBSA Name: ,45.382,-88.1503
48140,"Wausau, WI",073,Marathon County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,48140,CBSA Code: ,CBSA Name: ,44.8951,-89.7693
31820,"Manitowoc, WI",071,Manitowoc County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,31820,CBSA Code: ,CBSA Name: ,44.1103,-87.8415
99999,,069,Lincoln County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.3385,-89.7354
99999,,067,Langlade County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.2517,-89.0523
99999,,065,Lafayette County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,42.6602,-90.1317
29100,"La Crosse-Onalaska, WI-MN",063,La Crosse County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,29100,CBSA Code: ,CBSA Name: ,43.9075,-91.1276
24580,"Green Bay, WI",061,Kewaunee County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,24580,CBSA Code: ,CBSA Name: ,44.5033,-87.6245
28450,"Kenosha, WI",059,Kenosha County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,28450,CBSA Code: ,CBSA Name: ,42.5814,-88.0586
99999,,057,Juneau County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,43.9467,-90.1322
48020,"Watertown-Fort Atkinson, WI",055,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,48020,CBSA Code: ,CBSA Name: ,43.0217,-88.7768
99999,,053,Jackson County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,44.3311,-90.7417
99999,,051,Iron County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,46.287,-90.2401
31540,"Madison, WI",049,Iowa County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,31540,CBSA Code: ,CBSA Name: ,43.0094,-90.1334
99999,,047,Green Lake County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,43.8078,-89.0268
31540,"Madison, WI",045,Green County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,31540,CBSA Code: ,CBSA Name: ,42.6775,-89.6024
38420,"Platteville, WI",043,Grant County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,38420,CBSA Code: ,CBSA Name: ,42.8621,-90.7628
99999,,041,Forest County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.729,-88.8616
22540,"Fond du Lac, WI",039,Fond Du Lac County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,22540,CBSA Code: ,CBSA Name: ,43.7377,-88.5229
27020,"Iron Mountain, MI-WI",037,Florence County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,27020,CBSA Code: ,CBSA Name: ,45.8674,-88.3756
20740,"Eau Claire, WI",035,Eau Claire County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,20740,CBSA Code: ,CBSA Name: ,44.7306,-91.286
32860,"Menomonie, WI",033,Dunn County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,32860,CBSA Code: ,CBSA Name: ,44.9461,-91.8932
20260,"Duluth, MN-WI",031,Douglas County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,20260,CBSA Code: ,CBSA Name: ,46.4537,-91.9223
99999,,029,Door County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,44.9881,-87.267
13180,"Beaver Dam, WI",027,Dodge County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,13180,CBSA Code: ,CBSA Name: ,43.413,-88.7032
31540,"Madison, WI",025,Dane County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,31540,CBSA Code: ,CBSA Name: ,43.073,-89.4247
99999,,023,Crawford County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,43.2104,-90.8849
31540,"Madison, WI",021,Columbia County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,31540,CBSA Code: ,CBSA Name: ,43.4614,-89.3035
99999,,019,Clark County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,44.7321,-90.6192
20740,"Eau Claire, WI",017,Chippewa County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,20740,CBSA Code: ,CBSA Name: ,45.0767,-91.2876
11540,"Appleton, WI",015,Calumet County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,11540,CBSA Code: ,CBSA Name: ,44.0612,-88.2235
99999,,013,Burnett County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,45.8994,-92.363
99999,,011,Buffalo County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,44.3147,-91.722
24580,"Green Bay, WI",009,Brown County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,24580,CBSA Code: ,CBSA Name: ,44.4646,-87.9779
99999,,007,Bayfield County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,46.5601,-91.2402
39960,"Rice Lake, WI",005,Barron County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,39960,CBSA Code: ,CBSA Name: ,45.4265,-91.8486
99999,,003,Ashland County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,46.3491,-90.7366
99999,,001,Adams County,"$832,750","Exactly $832,750",No Measure Value,Wisconsin,,,,43.9464,-89.7748
99999,,109,Wyoming County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.6036,-81.5699
37620,"Parkersburg-Vienna, WV",107,Wood County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,37620,CBSA Code: ,CBSA Name: ,39.2188,-81.5037
37620,"Parkersburg-Vienna, WV",105,Wirt County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,37620,CBSA Code: ,CBSA Name: ,39.0406,-81.4067
99999,,103,Wetzel County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.5757,-80.6598
99999,,101,Webster County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.4686,-80.4353
26580,"Huntington-Ashland, WV-KY-OH",099,Wayne County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,26580,CBSA Code: ,CBSA Name: ,38.1326,-82.4393
99999,,097,Upshur County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.8996,-80.2329
99999,,095,Tyler County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.4508,-80.8217
99999,,093,Tucker County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.1181,-79.5763
17220,"Clarksburg, WV",091,Taylor County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,17220,CBSA Code: ,CBSA Name: ,39.352,-80.0487
99999,,089,Summers County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.6488,-80.8773
99999,,087,Roane County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.7316,-81.3516
99999,,085,Ritchie County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.199,-81.0842
21180,"Elkins, WV",083,Randolph County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,21180,CBSA Code: ,CBSA Name: ,38.7548,-79.8266
13220,"Beckley, WV",081,Raleigh County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,13220,CBSA Code: ,CBSA Name: ,37.7493,-81.1743
26580,"Huntington-Ashland, WV-KY-OH",079,Putnam County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,26580,CBSA Code: ,CBSA Name: ,38.4762,-81.891
34060,"Morgantown, WV",077,Preston County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,34060,CBSA Code: ,CBSA Name: ,39.4556,-79.6899
99999,,075,Pocahontas County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.3891,-79.9839
99999,,073,Pleasants County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.3727,-81.1556
99999,,071,Pendleton County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.6854,-79.3411
48540,"Wheeling, WV-OH",069,Ohio County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,48540,CBSA Code: ,CBSA Name: ,40.1011,-80.6141
99999,,067,Nicholas County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.3154,-80.8243
25180,"Hagerstown-Martinsburg, MD-WV",065,Morgan County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,25180,CBSA Code: ,CBSA Name: ,39.5438,-78.2986
99999,,063,Monroe County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.5557,-80.5468
34060,"Morgantown, WV",061,Monongalia County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,34060,CBSA Code: ,CBSA Name: ,39.5788,-79.9721
99999,,059,Mingo County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.7434,-82.2155
19060,"Cumberland, MD-WV",057,Mineral County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,19060,CBSA Code: ,CBSA Name: ,39.4433,-78.8643
14140,"Bluefield, WV-VA",055,Mercer County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,14140,CBSA Code: ,CBSA Name: ,37.4167,-81.0766
99999,,047,Mcdowell County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.3753,-81.6356
99999,,053,Mason County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.7534,-82.0024
48540,"Wheeling, WV-OH",051,Marshall County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,48540,CBSA Code: ,CBSA Name: ,39.8776,-80.6555
21900,"Fairmont, WV",049,Marion County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,21900,CBSA Code: ,CBSA Name: ,39.5144,-80.2637
99999,,045,Logan County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.8334,-81.9426
99999,,043,Lincoln County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.1606,-82.0837
99999,,041,Lewis County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.9458,-80.4933
16620,"Charleston, WV",039,Kanawha County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,16620,CBSA Code: ,CBSA Name: ,38.2982,-81.5239
99999,,035,Jackson County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.8259,-81.6961
17220,"Clarksburg, WV",033,Harrison County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,17220,CBSA Code: ,CBSA Name: ,39.2852,-80.3964
99999,,031,Hardy County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.9993,-78.8269
48260,"Weirton-Steubenville, WV-OH",029,Hancock County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,48260,CBSA Code: ,CBSA Name: ,40.5165,-80.5704
49020,"Winchester, VA-WV",027,Hampshire County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,49020,CBSA Code: ,CBSA Name: ,39.3147,-78.6304
99999,,025,Greenbrier County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,37.976,-80.4033
99999,,023,Grant County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.0712,-79.1885
99999,,021,Gilmer County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.9138,-80.8124
13220,"Beckley, WV",019,Fayette County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,13220,CBSA Code: ,CBSA Name: ,38.0418,-81.0963
17220,"Clarksburg, WV",017,Doddridge County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,17220,CBSA Code: ,CBSA Name: ,39.2712,-80.7484
16620,"Charleston, WV",015,Clay County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,16620,CBSA Code: ,CBSA Name: ,38.4672,-81.0583
99999,,013,Calhoun County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.8292,-81.1142
26580,"Huntington-Ashland, WV-KY-OH",011,Cabell County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,26580,CBSA Code: ,CBSA Name: ,38.413,-82.2762
48260,"Weirton-Steubenville, WV-OH",009,Brooke County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,48260,CBSA Code: ,CBSA Name: ,40.2763,-80.5678
99999,,007,Braxton County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,38.7116,-80.7316
16620,"Charleston, WV",005,Boone County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,16620,CBSA Code: ,CBSA Name: ,37.9975,-81.7141
25180,"Hagerstown-Martinsburg, MD-WV",003,Berkeley County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,25180,CBSA Code: ,CBSA Name: ,39.4436,-78.0264
99999,,001,Barbour County,"$832,750","Exactly $832,750",No Measure Value,West Virginia,,,,39.1254,-80.0274
49420,"Yakima, WA",077,Yakima County,"$832,750","Exactly $832,750",No Measure Value,Washington,49420,CBSA Code: ,CBSA Name: ,46.5669,-120.6488
39420,"Pullman, WA",075,Whitman County,"$832,750","Exactly $832,750",No Measure Value,Washington,39420,CBSA Code: ,CBSA Name: ,46.8409,-117.522
13380,"Bellingham, WA",073,Whatcom County,"$832,750","Exactly $832,750",No Measure Value,Washington,13380,CBSA Code: ,CBSA Name: ,48.8219,-121.7266
47460,"Walla Walla, WA",071,Walla Walla County,"$832,750","Exactly $832,750",No Measure Value,Washington,47460,CBSA Code: ,CBSA Name: ,46.3041,-118.5042
99999,,069,Wahkiakum County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,46.2684,-123.3392
36500,"Olympia-Lacey-Tumwater, WA",067,Thurston County,"$832,750","Exactly $832,750",No Measure Value,Washington,36500,CBSA Code: ,CBSA Name: ,46.9724,-122.8948
44060,"Spokane-Spokane Valley, WA",065,Stevens County,"$832,750","Exactly $832,750",No Measure Value,Washington,44060,CBSA Code: ,CBSA Name: ,48.3997,-117.8489
44060,"Spokane-Spokane Valley, WA",063,Spokane County,"$832,750","Exactly $832,750",No Measure Value,Washington,44060,CBSA Code: ,CBSA Name: ,47.6423,-117.4305
38900,"Portland-Vancouver-Hillsboro, OR-WA",059,Skamania County,"$832,750","Exactly $832,750",No Measure Value,Washington,38900,CBSA Code: ,CBSA Name: ,45.9743,-121.9292
34580,"Mount Vernon-Anacortes, WA",057,Skagit County,"$832,750","Exactly $832,750",No Measure Value,Washington,34580,CBSA Code: ,CBSA Name: ,48.4771,-121.7638
99999,,055,San Juan County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,48.6522,-122.8183
99999,,051,Pend Oreille County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,48.5392,-117.2681
99999,,049,Pacific County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,46.5179,-123.6271
99999,,047,Okanogan County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,48.4732,-119.7409
43220,"Shelton, WA",045,Mason County,"$832,750","Exactly $832,750",No Measure Value,Washington,43220,CBSA Code: ,CBSA Name: ,47.3456,-123.3253
99999,,043,Lincoln County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,47.6123,-118.3998
16500,"Centralia, WA",041,Lewis County,"$832,750","Exactly $832,750",No Measure Value,Washington,16500,CBSA Code: ,CBSA Name: ,46.5892,-122.3843
99999,,039,Klickitat County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,45.8257,-120.7766
21260,"Ellensburg, WA",037,Kittitas County,"$832,750","Exactly $832,750",No Measure Value,Washington,21260,CBSA Code: ,CBSA Name: ,47.1679,-120.6629
14740,"Bremerton-Silverdale-Port Orchard, WA",035,Kitsap County,"$832,750","Exactly $832,750",No Measure Value,Washington,14740,CBSA Code: ,CBSA Name: ,47.6727,-122.6826
39040,"Port Townsend, WA",031,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Washington,39040,CBSA Code: ,CBSA Name: ,47.8319,-123.6728
36020,"Oak Harbor, WA",029,Island County,"$832,750","Exactly $832,750",No Measure Value,Washington,36020,CBSA Code: ,CBSA Name: ,48.1587,-122.5982
10140,"Aberdeen, WA",027,Grays Harbor County,"$832,750","Exactly $832,750",No Measure Value,Washington,10140,CBSA Code: ,CBSA Name: ,47.1649,-123.8418
34180,"Moses Lake, WA",025,Grant County,"$832,750","Exactly $832,750",No Measure Value,Washington,34180,CBSA Code: ,CBSA Name: ,47.284,-119.492
99999,,023,Garfield County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,46.3542,-117.5476
28420,"Kennewick-Richland, WA",021,Franklin County,"$832,750","Exactly $832,750",No Measure Value,Washington,28420,CBSA Code: ,CBSA Name: ,46.4669,-118.9422
99999,,019,Ferry County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,48.4175,-118.5235
48300,"Wenatchee-East Wenatchee, WA",017,Douglas County,"$832,750","Exactly $832,750",No Measure Value,Washington,48300,CBSA Code: ,CBSA Name: ,47.6869,-119.7491
31020,"Longview-Kelso, WA",015,Cowlitz County,"$832,750","Exactly $832,750",No Measure Value,Washington,31020,CBSA Code: ,CBSA Name: ,46.1148,-122.6116
99999,,013,Columbia County,"$832,750","Exactly $832,750",No Measure Value,Washington,,,,46.3041,-117.9269
38900,"Portland-Vancouver-Hillsboro, OR-WA",011,Clark County,"$832,750","Exactly $832,750",No Measure Value,Washington,38900,CBSA Code: ,CBSA Name: ,45.8042,-122.52
38820,"Port Angeles, WA",009,Clallam County,"$832,750","Exactly $832,750",No Measure Value,Washington,38820,CBSA Code: ,CBSA Name: ,48.13,-124.0838
48300,"Wenatchee-East Wenatchee, WA",007,Chelan County,"$832,750","Exactly $832,750",No Measure Value,Washington,48300,CBSA Code: ,CBSA Name: ,47.9098,-120.5391
28420,"Kennewick-Richland, WA",005,Benton County,"$832,750","Exactly $832,750",No Measure Value,Washington,28420,CBSA Code: ,CBSA Name: ,46.2826,-119.5709
30300,"Lewiston, ID-WA",003,Asotin County,"$832,750","Exactly $832,750",No Measure Value,Washington,30300,CBSA Code: ,CBSA Name: ,46.2299,-117.1874
36830,"Othello, WA",001,Adams County,"$832,750","Exactly $832,750",No Measure Value,Washington,36830,CBSA Code: ,CBSA Name: ,46.9968,-118.4708
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",199,York County,"$832,750","Exactly $832,750",No Measure Value,Virginia,47260,CBSA Code: ,CBSA Name: ,37.2317,-76.5476
99999,,197,Wythe County,"$832,750","Exactly $832,750",No Measure Value,Virginia,,,,36.9145,-81.0571
99999,,195,Wise County,"$832,750","Exactly $832,750",No Measure Value,Virginia,,,,37.0011,-82.6307
49020,"Winchester, VA-WV",840,Winchester City,"$832,750","Exactly $832,750",No Measure Value,Virginia,49020,CBSA Code: ,CBSA Name: ,39.1673,-78.1735
