year,state_abbr,county_clean,measure_type,value_numeric
2022,ND,Mountrail County,Total Ag Land (Incl Buildings),1445
2022,ND,Renville County,Total Ag Land (Incl Buildings),2334
2022,ND,Ward County,Total Ag Land (Incl Buildings),2272
2022,ND,Williams County,Total Ag Land (Incl Buildings),1383
2022,ND,Burleigh County,Total Ag Land (Incl Buildings),1991
2022,ND,Emmons County,Total Ag Land (Incl Buildings),1968
2022,ND,Grant County,Total Ag Land (Incl Buildings),1382
2022,ND,Morton County,Total Ag Land (Incl Buildings),1865
2022,ND,Sioux County,Total Ag Land (Incl Buildings),1367
2022,ND,Dickey County,Total Ag Land (Incl Buildings),3238
2022,ND,La Moure County,Total Ag Land (Incl Buildings),3133
2022,ND,Logan County,Total Ag Land (Incl Buildings),1837
2022,ND,Mcintosh County,Total Ag Land (Incl Buildings),1783
2022,ND,Ransom County,Total Ag Land (Incl Buildings),2811
2022,ND,Richland County,Total Ag Land (Incl Buildings),4419
2022,ND,Sargent County,Total Ag Land (Incl Buildings),3454
2022,ND,Adams County,Total Ag Land (Incl Buildings),1552
2022,ND,Billings County,Total Ag Land (Incl Buildings),1167
2022,ND,Bowman County,Total Ag Land (Incl Buildings),1283
2022,ND,Golden Valley County,Total Ag Land (Incl Buildings),1242
2022,ND,Hettinger County,Total Ag Land (Incl Buildings),1611
2022,ND,Slope County,Total Ag Land (Incl Buildings),1492
2022,ND,Stark County,Total Ag Land (Incl Buildings),1651
2022,ND,Dunn County,Total Ag Land (Incl Buildings),1516
2022,ND,Mckenzie County,Total Ag Land (Incl Buildings),1352
2022,ND,Mclean County,Total Ag Land (Incl Buildings),2556
2022,ND,Mercer County,Total Ag Land (Incl Buildings),1277
2022,ND,Oliver County,Total Ag Land (Incl Buildings),1781
2022,OH,Delaware County,Total Ag Land (Incl Buildings),9771
2022,OH,Fairfield County,Total Ag Land (Incl Buildings),7551
2022,OH,Fayette County,Total Ag Land (Incl Buildings),8758
2022,OH,Franklin County,Total Ag Land (Incl Buildings),11462
2022,OH,Knox County,Total Ag Land (Incl Buildings),7956
2022,OH,Licking County,Total Ag Land (Incl Buildings),8946
2022,OH,Madison County,Total Ag Land (Incl Buildings),9260
2022,OH,Marion County,Total Ag Land (Incl Buildings),8262
2022,OH,Morrow County,Total Ag Land (Incl Buildings),8161
2022,OH,Pickaway County,Total Ag Land (Incl Buildings),8962
2022,OH,Ross County,Total Ag Land (Incl Buildings),6424
2022,OH,Union County,Total Ag Land (Incl Buildings),8151
2022,OH,Belmont County,Total Ag Land (Incl Buildings),4446
2022,OH,Carroll County,Total Ag Land (Incl Buildings),5992
2022,OH,Coshocton County,Total Ag Land (Incl Buildings),6755
2022,OH,Harrison County,Total Ag Land (Incl Buildings),5421
2022,OH,Holmes County,Total Ag Land (Incl Buildings),9808
2022,OH,Jefferson County,Total Ag Land (Incl Buildings),5780
2022,OH,Tuscarawas County,Total Ag Land (Incl Buildings),7082
2022,OH,Ashland County,Total Ag Land (Incl Buildings),7886
2022,OH,Crawford County,Total Ag Land (Incl Buildings),8056
2022,OH,Erie County,Total Ag Land (Incl Buildings),9030
2022,OH,Huron County,Total Ag Land (Incl Buildings),7432
2022,OH,Lorain County,Total Ag Land (Incl Buildings),8788
2022,OH,Ottawa County,Total Ag Land (Incl Buildings),7882
2022,OH,Richland County,Total Ag Land (Incl Buildings),8823
2022,OH,Sandusky County,Total Ag Land (Incl Buildings),7839
2022,OH,Seneca County,Total Ag Land (Incl Buildings),7606
2022,OH,Wyandot County,Total Ag Land (Incl Buildings),7721
2022,OH,Ashtabula County,Total Ag Land (Incl Buildings),5435
2022,OH,Columbiana County,Total Ag Land (Incl Buildings),7379
2022,OH,Cuyahoga County,Total Ag Land (Incl Buildings),32555
2022,OH,Geauga County,Total Ag Land (Incl Buildings),9272
2022,OH,Lake County,Total Ag Land (Incl Buildings),9645
2022,OH,Mahoning County,Total Ag Land (Incl Buildings),8291
2022,OH,Medina County,Total Ag Land (Incl Buildings),9400
2022,OH,Portage County,Total Ag Land (Incl Buildings),7439
2022,OH,Stark County,Total Ag Land (Incl Buildings),10369
2022,OH,Summit County,Total Ag Land (Incl Buildings),21036
2022,OH,Trumbull County,Total Ag Land (Incl Buildings),5640
2022,OH,Wayne County,Total Ag Land (Incl Buildings),12012
2022,OH,Allen County,Total Ag Land (Incl Buildings),8341
2022,OH,Defiance County,Total Ag Land (Incl Buildings),7824
2022,OH,Fulton County,Total Ag Land (Incl Buildings),7946
2022,OH,Hancock County,Total Ag Land (Incl Buildings),8296
2022,OH,Henry County,Total Ag Land (Incl Buildings),7859
2022,OH,Lucas County,Total Ag Land (Incl Buildings),8863
2022,OH,Paulding County,Total Ag Land (Incl Buildings),8607
2022,OH,Putnam County,Total Ag Land (Incl Buildings),8403
2022,OH,Van Wert County,Total Ag Land (Incl Buildings),9658
2022,OH,Williams County,Total Ag Land (Incl Buildings),7565
2022,OH,Wood County,Total Ag Land (Incl Buildings),8146
2022,OH,Adams County,Total Ag Land (Incl Buildings),5254
2022,OH,Brown County,Total Ag Land (Incl Buildings),5850
2022,OH,Gallia County,Total Ag Land (Incl Buildings),3625
2022,OH,Highland County,Total Ag Land (Incl Buildings),6081
2022,OH,Jackson County,Total Ag Land (Incl Buildings),4273
2022,OH,Lawrence County,Total Ag Land (Incl Buildings),3357
2022,OH,Pike County,Total Ag Land (Incl Buildings),3899
2022,OH,Scioto County,Total Ag Land (Incl Buildings),4857
2022,OH,Athens County,Total Ag Land (Incl Buildings),4123
2022,OH,Guernsey County,Total Ag Land (Incl Buildings),5198
2022,OH,Hocking County,Total Ag Land (Incl Buildings),6488
2022,OH,Meigs County,Total Ag Land (Incl Buildings),3816
2022,OH,Monroe County,Total Ag Land (Incl Buildings),4184
2022,OH,Morgan County,Total Ag Land (Incl Buildings),4363
2022,OH,Muskingum County,Total Ag Land (Incl Buildings),5530
2022,OH,Noble County,Total Ag Land (Incl Buildings),4332
2022,OH,Perry County,Total Ag Land (Incl Buildings),6172
2022,OH,Vinton County,Total Ag Land (Incl Buildings),4236
2022,OH,Washington County,Total Ag Land (Incl Buildings),4671
2022,OH,Butler County,Total Ag Land (Incl Buildings),9017
2022,OH,Clermont County,Total Ag Land (Incl Buildings),7599
2022,OH,Clinton County,Total Ag Land (Incl Buildings),8247
2022,OH,Greene County,Total Ag Land (Incl Buildings),9290
2022,OH,Hamilton County,Total Ag Land (Incl Buildings),13985
2022,OH,Montgomery County,Total Ag Land (Incl Buildings),7918
2022,OH,Preble County,Total Ag Land (Incl Buildings),8645
2022,OH,Warren County,Total Ag Land (Incl Buildings),10500
2022,OH,Auglaize County,Total Ag Land (Incl Buildings),10250
2022,OH,Champaign County,Total Ag Land (Incl Buildings),9173
2022,OH,Clark County,Total Ag Land (Incl Buildings),9200
2022,OH,Darke County,Total Ag Land (Incl Buildings),10913
2022,OH,Hardin County,Total Ag Land (Incl Buildings),9197
2022,OH,Logan County,Total Ag Land (Incl Buildings),8497
2022,OH,Mercer County,Total Ag Land (Incl Buildings),12513
2022,OH,Miami County,Total Ag Land (Incl Buildings),10549
2022,OH,Shelby County,Total Ag Land (Incl Buildings),10560
2022,OK,Canadian County,Total Ag Land (Incl Buildings),3406
2022,OK,Cleveland County,Total Ag Land (Incl Buildings),6757
2022,OK,Creek County,Total Ag Land (Incl Buildings),2971
2022,OK,Grady County,Total Ag Land (Incl Buildings),3107
2022,OK,Kingfisher County,Total Ag Land (Incl Buildings),2658
2022,OK,Lincoln County,Total Ag Land (Incl Buildings),3128
2022,OK,Logan County,Total Ag Land (Incl Buildings),3204
2022,OK,Mcclain County,Total Ag Land (Incl Buildings),3806
2022,OK,Okfuskee County,Total Ag Land (Incl Buildings),2545
2022,OK,Oklahoma County,Total Ag Land (Incl Buildings),8800
2022,OK,Payne County,Total Ag Land (Incl Buildings),3264
2022,OK,Pottawatomie County,Total Ag Land (Incl Buildings),3181
2022,OK,Seminole County,Total Ag Land (Incl Buildings),2633
2022,OK,Adair County,Total Ag Land (Incl Buildings),3426
2022,OK,Cherokee County,Total Ag Land (Incl Buildings),3676
2022,OK,Haskell County,Total Ag Land (Incl Buildings),2498
2022,OK,Hughes County,Total Ag Land (Incl Buildings),2225
2022,OK,Mcintosh County,Total Ag Land (Incl Buildings),2601
2022,OK,Muskogee County,Total Ag Land (Incl Buildings),2977
2022,OK,Okmulgee County,Total Ag Land (Incl Buildings),3106
2022,OK,Pittsburg County,Total Ag Land (Incl Buildings),2168
2022,OK,Sequoyah County,Total Ag Land (Incl Buildings),3093
2022,OK,Alfalfa County,Total Ag Land (Incl Buildings),1964
2022,OK,Garfield County,Total Ag Land (Incl Buildings),2072
2022,OK,Grant County,Total Ag Land (Incl Buildings),1664
2022,OK,Kay County,Total Ag Land (Incl Buildings),1918
2022,OK,Major County,Total Ag Land (Incl Buildings),1755
2022,OK,Noble County,Total Ag Land (Incl Buildings),2423
2022,OK,Woods County,Total Ag Land (Incl Buildings),1550
2022,OK,Woodward County,Total Ag Land (Incl Buildings),1481
2022,OK,Craig County,Total Ag Land (Incl Buildings),2579
2022,OK,Delaware County,Total Ag Land (Incl Buildings),3409
2022,OK,Mayes County,Total Ag Land (Incl Buildings),3529
2022,OK,Nowata County,Total Ag Land (Incl Buildings),2515
2022,OK,Osage County,Total Ag Land (Incl Buildings),1883
2022,OK,Ottawa County,Total Ag Land (Incl Buildings),3225
2022,OK,Pawnee County,Total Ag Land (Incl Buildings),2155
2022,OK,Rogers County,Total Ag Land (Incl Buildings),3964
2022,OK,Tulsa County,Total Ag Land (Incl Buildings),7122
2022,OK,Wagoner County,Total Ag Land (Incl Buildings),3764
2022,OK,Washington County,Total Ag Land (Incl Buildings),2791
2022,OK,Beaver County,Total Ag Land (Incl Buildings),1100
2022,OK,Cimarron County,Total Ag Land (Incl Buildings),1186
2022,OK,Ellis County,Total Ag Land (Incl Buildings),1200
2022,OK,Harper County,Total Ag Land (Incl Buildings),1147
2022,OK,Texas County,Total Ag Land (Incl Buildings),1212
2022,OK,Atoka County,Total Ag Land (Incl Buildings),2051
2022,OK,Bryan County,Total Ag Land (Incl Buildings),2928
2022,OK,Carter County,Total Ag Land (Incl Buildings),2570
2022,OK,Coal County,Total Ag Land (Incl Buildings),2116
2022,OK,Garvin County,Total Ag Land (Incl Buildings),2714
2022,OK,Jefferson County,Total Ag Land (Incl Buildings),1957
2022,OK,Johnston County,Total Ag Land (Incl Buildings),2523
2022,OK,Love County,Total Ag Land (Incl Buildings),2908
2022,OK,Marshall County,Total Ag Land (Incl Buildings),2584
2022,OK,Murray County,Total Ag Land (Incl Buildings),2724
2022,OK,Pontotoc County,Total Ag Land (Incl Buildings),2534
2022,OK,Stephens County,Total Ag Land (Incl Buildings),2407
2022,OK,Choctaw County,Total Ag Land (Incl Buildings),2605
2022,OK,Latimer County,Total Ag Land (Incl Buildings),2257
2022,OK,Leflore County,Total Ag Land (Incl Buildings),2896
2022,OK,Mccurtain County,Total Ag Land (Incl Buildings),2347
2022,OK,Pushmataha County,Total Ag Land (Incl Buildings),2244
2022,OK,Caddo County,Total Ag Land (Incl Buildings),2275
2022,OK,Comanche County,Total Ag Land (Incl Buildings),2715
2022,OK,Cotton County,Total Ag Land (Incl Buildings),1876
2022,OK,Greer County,Total Ag Land (Incl Buildings),1439
2022,OK,Harmon County,Total Ag Land (Incl Buildings),1346
2022,OK,Jackson County,Total Ag Land (Incl Buildings),1760
2022,OK,Kiowa County,Total Ag Land (Incl Buildings),1819
2022,OK,Tillman County,Total Ag Land (Incl Buildings),1639
2022,OK,Beckham County,Total Ag Land (Incl Buildings),1768
2022,OK,Blaine County,Total Ag Land (Incl Buildings),2025
2022,OK,Custer County,Total Ag Land (Incl Buildings),1869
2022,OK,Dewey County,Total Ag Land (Incl Buildings),1539
2022,OK,Roger Mills County,Total Ag Land (Incl Buildings),1374
2022,OK,Washita County,Total Ag Land (Incl Buildings),1665
2022,OR,Gilliam County,Total Ag Land (Incl Buildings),1338
2022,OR,Hood River County,Total Ag Land (Incl Buildings),19141
2022,OR,Morrow County,Total Ag Land (Incl Buildings),2202
2022,OR,Sherman County,Total Ag Land (Incl Buildings),1410
2022,OR,Wasco County,Total Ag Land (Incl Buildings),1809
2022,OR,Baker County,Total Ag Land (Incl Buildings),1942
2022,OR,Umatilla County,Total Ag Land (Incl Buildings),2437
2022,OR,Union County,Total Ag Land (Incl Buildings),2830
2022,OR,Wallowa County,Total Ag Land (Incl Buildings),1654
2022,OR,Benton County,Total Ag Land (Incl Buildings),12931
2022,OR,Clackamas County,Total Ag Land (Incl Buildings),29522
2022,OR,Clatsop County,Total Ag Land (Incl Buildings),9702
2022,OR,Columbia County,Total Ag Land (Incl Buildings),10651
2022,OR,Lane County,Total Ag Land (Incl Buildings),12788
2022,OR,Lincoln County,Total Ag Land (Incl Buildings),7580
2022,OR,Linn County,Total Ag Land (Incl Buildings),10406
2022,OR,Marion County,Total Ag Land (Incl Buildings),17033
2022,OR,Multnomah County,Total Ag Land (Incl Buildings),27472
2022,OR,Polk County,Total Ag Land (Incl Buildings),10255
2022,OR,Tillamook County,Total Ag Land (Incl Buildings),10065
2022,OR,Washington County,Total Ag Land (Incl Buildings),22445
2022,OR,Yamhill County,Total Ag Land (Incl Buildings),12747
2022,OR,Crook County,Total Ag Land (Incl Buildings),1808
2022,OR,Deschutes County,Total Ag Land (Incl Buildings),12883
2022,OR,Grant County,Total Ag Land (Incl Buildings),1324
2022,OR,Harney County,Total Ag Land (Incl Buildings),1268
2022,OR,Jefferson County,Total Ag Land (Incl Buildings),1816
2022,OR,Klamath County,Total Ag Land (Incl Buildings),2623
2022,OR,Lake County,Total Ag Land (Incl Buildings),2108
2022,OR,Malheur County,Total Ag Land (Incl Buildings),1851
2022,OR,Wheeler County,Total Ag Land (Incl Buildings),1382
2022,OR,Coos County,Total Ag Land (Incl Buildings),4016
2022,OR,Curry County,Total Ag Land (Incl Buildings),5104
2022,OR,Douglas County,Total Ag Land (Incl Buildings),4442
2022,OR,Jackson County,Total Ag Land (Incl Buildings),12421
2022,OR,Josephine County,Total Ag Land (Incl Buildings),20397
2022,PA,Blair County,Total Ag Land (Incl Buildings),6711
2022,PA,Cambria County,Total Ag Land (Incl Buildings),4911
2022,PA,Centre County,Total Ag Land (Incl Buildings),8311
2022,PA,Clearfield County,Total Ag Land (Incl Buildings),4418
2022,PA,Columbia County,Total Ag Land (Incl Buildings),7413
2022,PA,Dauphin County,Total Ag Land (Incl Buildings),10895
2022,PA,Huntingdon County,Total Ag Land (Incl Buildings),6474
2022,PA,Juniata County,Total Ag Land (Incl Buildings),9082
2022,PA,Mifflin County,Total Ag Land (Incl Buildings),7840
2022,PA,Montour County,Total Ag Land (Incl Buildings),8863
2022,PA,Northumberland County,Total Ag Land (Incl Buildings),8292
2022,PA,Perry County,Total Ag Land (Incl Buildings),8722
2022,PA,Snyder County,Total Ag Land (Incl Buildings),9076
2022,PA,Union County,Total Ag Land (Incl Buildings),12462
2022,PA,Carbon County,Total Ag Land (Incl Buildings),8381
2022,PA,Lehigh County,Total Ag Land (Incl Buildings),9925
2022,PA,Luzerne County,Total Ag Land (Incl Buildings),5786
2022,PA,Monroe County,Total Ag Land (Incl Buildings),10086
2022,PA,Northampton County,Total Ag Land (Incl Buildings),11794
2022,PA,Pike County,Total Ag Land (Incl Buildings),3130
2022,PA,Schuylkill County,Total Ag Land (Incl Buildings),8075
2022,PA,Bradford County,Total Ag Land (Incl Buildings),4433
2022,PA,Cameron County,Total Ag Land (Incl Buildings),2594
2022,PA,Clinton County,Total Ag Land (Incl Buildings),8278
2022,PA,Elk County,Total Ag Land (Incl Buildings),5329
2022,PA,Lycoming County,Total Ag Land (Incl Buildings),6578
2022,PA,Mckean County,Total Ag Land (Incl Buildings),4268
2022,PA,Potter County,Total Ag Land (Incl Buildings),3653
2022,PA,Sullivan County,Total Ag Land (Incl Buildings),4619
2022,PA,Tioga County,Total Ag Land (Incl Buildings),4552
2022,PA,Lackawanna County,Total Ag Land (Incl Buildings),7310
2022,PA,Susquehanna County,Total Ag Land (Incl Buildings),5274
2022,PA,Wayne County,Total Ag Land (Incl Buildings),6354
2022,PA,Wyoming County,Total Ag Land (Incl Buildings),5125
2022,PA,Crawford County,Total Ag Land (Incl Buildings),3981
2022,PA,Erie County,Total Ag Land (Incl Buildings),5301
2022,PA,Forest County,Total Ag Land (Incl Buildings),6579
2022,PA,Mercer County,Total Ag Land (Incl Buildings),4627
2022,PA,Venango County,Total Ag Land (Incl Buildings),4234
2022,PA,Warren County,Total Ag Land (Incl Buildings),3633
2022,PA,Adams County,Total Ag Land (Incl Buildings),9138
2022,PA,Bedford County,Total Ag Land (Incl Buildings),5010
2022,PA,Cumberland County,Total Ag Land (Incl Buildings),10509
2022,PA,Franklin County,Total Ag Land (Incl Buildings),8855
2022,PA,Fulton County,Total Ag Land (Incl Buildings),5350
2022,PA,York County,Total Ag Land (Incl Buildings),9224
2022,PA,Berks County,Total Ag Land (Incl Buildings),13449
2022,PA,Bucks County,Total Ag Land (Incl Buildings),15277
2022,PA,Chester County,Total Ag Land (Incl Buildings),13004
2022,PA,Delaware County,Total Ag Land (Incl Buildings),29314
2022,PA,Lancaster County,Total Ag Land (Incl Buildings),21633
2022,PA,Lebanon County,Total Ag Land (Incl Buildings),16709
2022,PA,Montgomery County,Total Ag Land (Incl Buildings),21260
2022,PA,Philadelphia County,Total Ag Land (Incl Buildings),77080
2022,PA,Allegheny County,Total Ag Land (Incl Buildings),10009
2022,PA,Fayette County,Total Ag Land (Incl Buildings),7064
2022,PA,Greene County,Total Ag Land (Incl Buildings),5257
2022,PA,Somerset County,Total Ag Land (Incl Buildings),4380
2022,PA,Washington County,Total Ag Land (Incl Buildings),7188
2022,PA,Westmoreland County,Total Ag Land (Incl Buildings),6940
2022,PA,Armstrong County,Total Ag Land (Incl Buildings),4502
2022,PA,Beaver County,Total Ag Land (Incl Buildings),7099
2022,PA,Butler County,Total Ag Land (Incl Buildings),7134
2022,PA,Clarion County,Total Ag Land (Incl Buildings),4159
2022,PA,Indiana County,Total Ag Land (Incl Buildings),4312
2022,PA,Jefferson County,Total Ag Land (Incl Buildings),4424
2022,PA,Lawrence County,Total Ag Land (Incl Buildings),5532
2022,RI,Bristol County,Total Ag Land (Incl Buildings),49530
2022,RI,Kent County,Total Ag Land (Incl Buildings),14822
2022,RI,Newport County,Total Ag Land (Incl Buildings),35737
2022,RI,Providence County,Total Ag Land (Incl Buildings),18606
2022,RI,Washington County,Total Ag Land (Incl Buildings),24586
2022,SC,Calhoun County,Total Ag Land (Incl Buildings),3395
2022,SC,Clarendon County,Total Ag Land (Incl Buildings),3051
2022,SC,Lee County,Total Ag Land (Incl Buildings),2655
2022,SC,Lexington County,Total Ag Land (Incl Buildings),6537
2022,SC,Orangeburg County,Total Ag Land (Incl Buildings),3291
2022,SC,Richland County,Total Ag Land (Incl Buildings),5124
2022,SC,Sumter County,Total Ag Land (Incl Buildings),3581
2022,SC,Chesterfield County,Total Ag Land (Incl Buildings),3318
2022,SC,Darlington County,Total Ag Land (Incl Buildings),2794
2022,SC,Dillon County,Total Ag Land (Incl Buildings),2757
2022,SC,Florence County,Total Ag Land (Incl Buildings),3382
2022,SC,Georgetown County,Total Ag Land (Incl Buildings),2960
