cbsa_code,county,state,loan_limit,longitude,latitude
46140,Creek County,OK,832750,-96.3245,35.9083
99999,Craig County,OK,832750,-95.2156,36.7555
30020,Cotton County,OK,832750,-98.3742,34.2753
30020,Comanche County,OK,832750,-98.4841,34.6414
99999,Coal County,OK,832750,-96.3021,34.5929
36420,Cleveland County,OK,832750,-97.2848,35.152
99999,Cimarron County,OK,832750,-102.5169,36.7562
99999,Choctaw County,OK,832750,-95.5473,34.0129
45140,Cherokee County,OK,832750,-95.0432,35.9006
11620,Carter County,OK,832750,-97.248,34.2927
36420,Canadian County,OK,832750,-97.9889,35.5264
99999,Caddo County,OK,832750,-98.3564,35.2039
20460,Bryan County,OK,832750,-96.246,33.9223
99999,Blaine County,OK,832750,-98.4196,35.8587
21120,Beckham County,OK,832750,-99.6826,35.2651
99999,Beaver County,OK,832750,-100.4789,36.7557
99999,Atoka County,OK,832750,-95.9621,34.4595
99999,Alfalfa County,OK,832750,-98.3251,36.7313
99999,Adair County,OK,832750,-94.6623,35.9006
99999,Wyandot County,OH,832750,-83.314,40.8401
45780,Wood County,OH,832750,-83.6498,41.3911
99999,Williams County,OH,832750,-84.593,41.569
49300,Wayne County,OH,832750,-81.8872,40.8257
31930,Washington County,OH,832750,-81.5158,39.4311
17140,Warren County,OH,832750,-84.1653,39.4248
99999,Vinton County,OH,832750,-82.5151,39.2122
46780,Van Wert County,OH,832750,-84.5713,40.8382
18140,Union County,OH,832750,-83.3961,40.306
35420,Tuscarawas County,OH,832750,-81.4895,40.4423
49660,Trumbull County,OH,832750,-80.7604,41.3199
10420,Summit County,OH,832750,-81.5397,41.1313
15940,Stark County,OH,832750,-81.3675,40.8122
43380,Shelby County,OH,832750,-84.2192,40.3332
45660,Seneca County,OH,832750,-83.1279,41.1246
39020,Scioto County,OH,832750,-82.9618,38.7957
23380,Sandusky County,OH,832750,-83.1309,41.3799
17060,Ross County,OH,832750,-83.0653,39.3416
31900,Richland County,OH,832750,-82.5525,40.774
99999,Putnam County,OH,832750,-84.1114,41.0154
99999,Preble County,OH,832750,-84.648,39.7357
10420,Portage County,OH,832750,-81.1975,41.1683
99999,Pike County,OH,832750,-83.088,39.0768
18140,Pickaway County,OH,832750,-83.0458,39.6422
18140,Perry County,OH,832750,-82.2228,39.741
99999,Paulding County,OH,832750,-84.5727,41.1216
41780,Ottawa County,OH,832750,-83.2077,41.5403
99999,Noble County,OH,832750,-81.5073,39.7635
49780,Muskingum County,OH,832750,-81.9624,39.9623
18140,Morrow County,OH,832750,-82.8006,40.5346
99999,Morgan County,OH,832750,-81.811,39.6104
19430,Montgomery County,OH,832750,-84.2913,39.7534
99999,Monroe County,OH,832750,-81.0568,39.7046
19430,Miami County,OH,832750,-84.2325,40.0366
16380,Mercer County,OH,832750,-84.629,40.5415
99999,Meigs County,OH,832750,-82.0571,39.0398
17410,Medina County,OH,832750,-81.9285,41.132
32020,Marion County,OH,832750,-83.1883,40.5706
49660,Mahoning County,OH,832750,-80.7594,41.0189
18140,Madison County,OH,832750,-83.3992,39.9016
45780,Lucas County,OH,832750,-83.7457,41.5756
17410,Lorain County,OH,832750,-82.1103,41.2889
13340,Logan County,OH,832750,-83.7694,40.3861
18140,Licking County,OH,832750,-82.4778,40.0935
26580,Lawrence County,OH,832750,-82.5576,38.6267
17410,Lake County,OH,832750,-81.2423,41.7107
34540,Knox County,OH,832750,-82.4144,40.4047
48260,Jefferson County,OH,832750,-80.7422,40.3772
99999,Jackson County,OH,832750,-82.6173,39.0278
35940,Huron County,OH,832750,-82.588,41.1391
99999,Holmes County,OH,832750,-81.9225,40.5598
18140,Hocking County,OH,832750,-82.4497,39.5117
99999,Highland County,OH,832750,-83.6091,39.2048
99999,Henry County,OH,832750,-84.0553,41.3226
99999,Harrison County,OH,832750,-81.1052,40.2967
99999,Hardin County,OH,832750,-83.65,40.6579
22300,Hancock County,OH,832750,-83.6505,41
17140,Hamilton County,OH,832750,-84.5575,39.1671
15740,Guernsey County,OH,832750,-81.4771,40.0289
19430,Greene County,OH,832750,-83.8803,39.7007
17410,Geauga County,OH,832750,-81.1969,41.5288
23680,Gallia County,OH,832750,-82.3889,38.8091
45780,Fulton County,OH,832750,-84.1318,41.6027
18140,Franklin County,OH,832750,-83.013,39.9693
47920,Fayette County,OH,832750,-83.4341,39.5464
18140,Fairfield County,OH,832750,-82.6153,39.7574
41780,Erie County,OH,832750,-82.671,41.3813
18140,Delaware County,OH,832750,-82.9997,40.2856
19580,Defiance County,OH,832750,-84.5157,41.2973
24820,Darke County,OH,832750,-84.6194,40.1341
17410,Cuyahoga County,OH,832750,-81.6805,41.4559
15340,Crawford County,OH,832750,-82.9186,40.8562
18740,Coshocton County,OH,832750,-81.9055,40.3057
41400,Columbiana County,OH,832750,-80.8031,40.7609
48940,Clinton County,OH,832750,-83.792,39.3883
17140,Clermont County,OH,832750,-84.1685,39.0193
44220,Clark County,OH,832750,-83.798,39.9034
46500,Champaign County,OH,832750,-83.7643,40.1413
15940,Carroll County,OH,832750,-81.0919,40.5787
17140,Butler County,OH,832750,-84.5771,39.444
17140,Brown County,OH,832750,-83.8542,38.9532
48540,Belmont County,OH,832750,-80.9866,40.0117
47540,Auglaize County,OH,832750,-84.2245,40.515
11900,Athens County,OH,832750,-82.0716,39.3556
17410,Ashtabula County,OH,832750,-80.7618,41.7343
11740,Ashland County,OH,832750,-82.2674,40.8114
30620,Allen County,OH,832750,-84.1386,40.7849
99999,Adams County,OH,832750,-83.4795,38.8204
48780,Williams County,ND,832750,-103.4371,48.2972
99999,Wells County,ND,832750,-99.6494,47.5879
33500,Ward County,ND,832750,-101.4681,48.3313
99999,Walsh County,ND,832750,-97.7238,48.3689
99999,Traill County,ND,832750,-97.1645,47.4553
99999,Towner County,ND,832750,-99.2317,48.6677
27420,Stutsman County,ND,832750,-98.957,46.9802
99999,Steele County,ND,832750,-97.7296,47.4605
19860,Stark County,ND,832750,-102.6639,46.826
99999,Slope County,ND,832750,-103.4853,46.459
99999,Sioux County,ND,832750,-100.8971,46.1869
99999,Sheridan County,ND,832750,-100.3531,47.5812
99999,Sargent County,ND,832750,-97.6335,46.109
99999,Rolette County,ND,832750,-99.8544,48.7669
47420,Richland County,ND,832750,-96.9388,46.2843
33500,Renville County,ND,832750,-101.7591,48.7301
99999,Ransom County,ND,832750,-97.6572,46.4568
99999,Ramsey County,ND,832750,-98.7462,48.2281
99999,Pierce County,ND,832750,-100.0425,48.2004
99999,Pembina County,ND,832750,-97.5505,48.7706
13900,Oliver County,ND,832750,-101.3546,47.1388
99999,Nelson County,ND,832750,-98.2038,47.9367
99999,Mountrail County,ND,832750,-102.3751,48.1518
13900,Morton County,ND,832750,-101.1905,46.635
99999,Mercer County,ND,832750,-101.7146,47.2786
99999,Mclean County,ND,832750,-101.0353,47.5039
99999,Mckenzie County,ND,832750,-103.3429,47.7125
99999,Mcintosh County,ND,832750,-99.4415,46.1117
33500,Mchenry County,ND,832750,-100.6258,48.2442
99999,Logan County,ND,832750,-99.477,46.4581
99999,Lamoure County,ND,832750,-98.5357,46.4568
99999,Kidder County,ND,832750,-99.7608,46.9801
99999,Hettinger County,ND,832750,-102.4867,46.4177
99999,Griggs County,ND,832750,-98.2427,47.4711
99999,Grant County,ND,832750,-101.548,46.3641
24220,Grand Forks County,ND,832750,-97.4592,47.9349
99999,Golden Valley County,ND,832750,-103.8277,46.9383
99999,Foster County,ND,832750,-98.8831,47.457
99999,Emmons County,ND,832750,-100.2458,46.2896
99999,Eddy County,ND,832750,-98.9114,47.7184
19860,Dunn County,ND,832750,-102.6524,47.4051
99999,Divide County,ND,832750,-103.4942,48.8178
99999,Dickey County,ND,832750,-98.5056,46.1117
99999,Cavalier County,ND,832750,-98.4753,48.7761
22020,Cass County,ND,832750,-97.2363,46.9355
13900,Burleigh County,ND,832750,-100.5255,46.9823
99999,Burke County,ND,832750,-102.546,48.7725
99999,Bowman County,ND,832750,-103.5206,46.1134
99999,Bottineau County,ND,832750,-100.8398,48.7699
19860,Billings County,ND,832750,-103.3627,46.9806
99999,Benson County,ND,832750,-99.4802,48.1094
99999,Barnes County,ND,832750,-98.0604,46.9407
99999,Adams County,ND,832750,-102.4968,46.1134
99999,Yancey County,NC,832750,-82.2975,35.8917
49180,Yadkin County,NC,832750,-80.657,36.1664
48980,Wilson County,NC,832750,-77.9431,35.7201
35900,Wilkes County,NC,832750,-81.1701,36.2151
24140,Wayne County,NC,832750,-77.9812,35.3725
14380,Watauga County,NC,832750,-81.7044,36.2514
99999,Washington County,NC,832750,-76.5773,35.8405
99999,Warren County,NC,832750,-78.1029,36.3734
39580,Wake County,NC,832750,-78.6094,35.798
25780,Vance County,NC,832750,-78.3979,36.3447
16740,Union County,NC,832750,-80.5626,35.0113
99999,Tyrrell County,NC,832750,-76.2575,35.7969
14820,Transylvania County,NC,832750,-82.7697,35.2253
99999,Swain County,NC,832750,-83.5969,35.4872
34340,Surry County,NC,832750,-80.7065,36.4
49180,Stokes County,NC,832750,-80.2393,36.409
10620,Stanly County,NC,832750,-80.2478,35.323
29900,Scotland County,NC,832750,-79.484,34.8371
99999,Sampson County,NC,832750,-78.3612,34.9352
22580,Rutherford County,NC,832750,-81.9147,35.3967
16740,Rowan County,NC,832750,-80.5507,35.6834
24660,Rockingham County,NC,832750,-79.7777,36.3943
31300,Robeson County,NC,832750,-79.1436,34.6272
40460,Richmond County,NC,832750,-79.7277,34.9947
24660,Randolph County,NC,832750,-79.8027,35.7161
99999,Polk County,NC,832750,-82.1763,35.2971
24780,Pitt County,NC,832750,-77.3685,35.5808
20500,Person County,NC,832750,-78.9725,36.3907
99999,Perquimans County,NC,832750,-76.4477,36.2279
48900,Pender County,NC,832750,-77.9241,34.5169
21020,Pasquotank County,NC,832750,-76.3078,36.3172
35100,Pamlico County,NC,832750,-76.8618,35.1476
20500,Orange County,NC,832750,-79.1222,36.0541
27340,Onslow County,NC,832750,-77.2486,34.7213
40260,Northampton County,NC,832750,-77.3693,36.3559
48900,New Hanover County,NC,832750,-77.8974,34.159
40580,Nash County,NC,832750,-77.977,35.9636
38240,Moore County,NC,832750,-79.4623,35.2784
99999,Montgomery County,NC,832750,-79.8985,35.3237
99999,Mitchell County,NC,832750,-82.1267,35.9917
16740,Mecklenburg County,NC,832750,-80.831,35.2586
32000,Mcdowell County,NC,832750,-82.0433,35.7389
99999,Martin County,NC,832750,-77.195,35.8669
11700,Madison County,NC,832750,-82.6653,35.8721
99999,Macon County,NC,832750,-83.4796,35.1625
16740,Lincoln County,NC,832750,-81.2181,35.485
28820,Lenoir County,NC,832750,-77.6761,35.2179
41820,Lee County,NC,832750,-79.1892,35.4674
35100,Jones County,NC,832750,-77.4145,35.0101
39580,Johnston County,NC,832750,-78.3875,35.5376
99999,Jackson County,NC,832750,-83.1162,35.2632
16740,Iredell County,NC,832750,-80.9217,35.7741
99999,Hyde County,NC,832750,-76.2309,35.5164
22180,Hoke County,NC,832750,-79.2598,35.0238
99999,Hertford County,NC,832750,-77.031,36.3931
11700,Henderson County,NC,832750,-82.4741,35.3228
48200,Haywood County,NC,832750,-82.9658,35.5419
11360,Harnett County,NC,832750,-78.839,35.3877
40260,Halifax County,NC,832750,-77.6848,36.2584
24660,Guilford County,NC,832750,-79.7901,36.0738
99999,Greene County,NC,832750,-77.6675,35.4999
99999,Granville County,NC,832750,-78.6558,36.2968
99999,Graham County,NC,832750,-83.8333,35.342
47260,Gates County,NC,832750,-76.7105,36.4284
16740,Gaston County,NC,832750,-81.1822,35.2834
39580,Franklin County,NC,832750,-78.3303,36.0416
49180,Forsyth County,NC,832750,-80.2522,36.1176
40580,Edgecombe County,NC,832750,-77.578,35.9136
20500,Durham County,NC,832750,-78.8681,36.0511
99999,Duplin County,NC,832750,-77.9078,34.951
49180,Davie County,NC,832750,-80.5375,35.9021
49180,Davidson County,NC,832750,-80.2531,35.7656
28620,Dare County,NC,832750,-75.8627,35.7741
47260,Currituck County,NC,832750,-75.9312,36.3115
22180,Cumberland County,NC,832750,-78.8717,35.051
35100,Craven County,NC,832750,-77.1841,35.2382
99999,Columbus County,NC,832750,-78.6198,34.215
43140,Cleveland County,NC,832750,-81.5594,35.3743
99999,Clay County,NC,832750,-83.7498,35.0738
99999,Chowan County,NC,832750,-76.6506,36.1793
99999,Cherokee County,NC,832750,-84.0769,35.1398
20500,Chatham County,NC,832750,-79.2599,35.678
25860,Catawba County,NC,832750,-81.2042,35.6888
99999,Caswell County,NC,832750,-79.3352,36.3928
33980,Carteret County,NC,832750,-76.6488,34.8384
47260,Camden County,NC,832750,-76.171,36.3576
25860,Caldwell County,NC,832750,-81.5596,35.9399
16740,Cabarrus County,NC,832750,-80.5464,35.3455
25860,Burke County,NC,832750,-81.7535,35.7795
11700,Buncombe County,NC,832750,-82.5391,35.6207
48900,Brunswick County,NC,832750,-78.2512,34.1198
99999,Bladen County,NC,832750,-78.5716,34.6121
99999,Bertie County,NC,832750,-76.985,36.03
47820,Beaufort County,NC,832750,-76.6975,35.4781
99999,Avery County,NC,832750,-81.9277,36.0994
99999,Ashe County,NC,832750,-81.4996,36.4146
16740,Anson County,NC,832750,-80.0992,35.0087
99999,Alleghany County,NC,832750,-81.1261,36.4705
25860,Alexander County,NC,832750,-81.181,35.9161
15500,Alamance County,NC,832750,-79.4006,36.0473
99999,Yates County,NY,832750,-77.1306,42.6109
99999,Wyoming County,NY,832750,-78.2099,42.6952
40380,Wayne County,NY,832750,-77.0416,43.1793
24020,Washington County,NY,832750,-73.4303,43.376
24020,Warren County,NY,832750,-73.9062,43.5152
28740,Ulster County,NY,832750,-74.2028,41.8791
27060,Tompkins County,NY,832750,-76.4727,42.4439
13780,Tioga County,NY,832750,-76.3107,42.2046
33910,Sullivan County,NY,832750,-74.7908,41.7194
18500,Steuben County,NY,832750,-77.4184,42.2995
32390,St. Lawrence County,NY,832750,-75.1606,44.5333
42900,Seneca County,NY,832750,-76.8577,42.7838
99999,Schuyler County,NY,832750,-76.8958,42.3922
10580,Schoharie County,NY,832750,-74.4362,42.5925
10580,Schenectady County,NY,832750,-74.0442,42.8329
10580,Saratoga County,NY,832750,-73.8458,43.0872
10580,Rensselaer County,NY,832750,-73.4898,42.713
36580,Otsego County,NY,832750,-74.9894,42.6115
45060,Oswego County,NY,832750,-76.2142,43.4316
40380,Orleans County,NY,832750,-78.2296,43.2522
28880,Orange County,NY,832750,-74.3315,41.3876
40380,Ontario County,NY,832750,-77.2821,42.808
45060,Onondaga County,NY,832750,-76.2029,43.0228
46540,Oneida County,NY,832750,-75.4975,43.2406
15380,Niagara County,NY,832750,-78.7555,43.1973
11220,Montgomery County,NY,832750,-74.4198,42.9109
40380,Monroe County,NY,832750,-77.6857,43.1531
45060,Madison County,NY,832750,-75.7265,42.9545
40380,Livingston County,NY,832750,-77.7813,42.7304
99999,Lewis County,NY,832750,-75.4915,43.8336
48060,Jefferson County,NY,832750,-75.8085,44.0407
46540,Herkimer County,NY,832750,-74.9411,43.4652
99999,Hamilton County,NY,832750,-74.505,43.6856
99999,Greene County,NY,832750,-74.1308,42.2823
12860,Genesee County,NY,832750,-78.1865,43.0001
24100,Fulton County,NY,832750,-74.427,43.1354
99999,Franklin County,NY,832750,-74.2572,44.5612
99999,Essex County,NY,832750,-73.7487,44.1475
15380,Erie County,NY,832750,-78.6668,42.7691
28880,Dutchess County,NY,832750,-73.728,41.7622
99999,Delaware County,NY,832750,-74.9537,42.1831
18660,Cortland County,NY,832750,-76.0718,42.6006
26460,Columbia County,NY,832750,-73.6407,42.2448
38460,Clinton County,NY,832750,-73.6768,44.7224
99999,Chenango County,NY,832750,-75.6351,42.4711
21300,Chemung County,NY,832750,-76.7623,42.1465
27460,Chautauqua County,NY,832750,-79.3876,42.2858
12180,Cayuga County,NY,832750,-76.6022,43.0195
36460,Cattaraugus County,NY,832750,-78.6848,42.2766
13780,Broome County,NY,832750,-75.8619,42.2087
99999,Allegany County,NY,832750,-78.0236,42.2585
10580,Albany County,NY,832750,-73.977,42.6169
10740,Valencia County,NM,832750,-106.835,34.697
99999,Union County,NM,832750,-103.5249,36.3704
10740,Torrance County,NM,832750,-105.878,34.6498
45340,Taos County,NM,832750,-105.6413,36.5058
99999,Socorro County,NM,832750,-106.8211,34.0443
99999,Sierra County,NM,832750,-107.1072,33.0436
42140,Santa Fe County,NM,832750,-105.9833,35.5163
10740,Sandoval County,NM,832750,-106.7786,35.7068
29780,San Miguel County,NM,832750,-104.7319,35.4542
22140,San Juan County,NM,832750,-108.3355,36.5045
17580,Roosevelt County,NM,832750,-103.4948,34.0899
21580,Rio Arriba County,NM,832750,-106.7823,36.4672
99999,Quay County,NM,832750,-103.5469,35.1756
10460,Otero County,NM,832750,-105.8645,32.6969
29780,Mora County,NM,832750,-104.9416,36.0086
23700,Mckinley County,NM,832750,-108.1768,35.4565
19700,Luna County,NM,832750,-107.7641,32.1966
31060,Los Alamos County,NM,832750,-106.324,35.8672
40760,Lincoln County,NM,832750,-105.472,33.7438
26020,Lea County,NM,832750,-103.4398,32.7925
99999,Hidalgo County,NM,832750,-108.7865,32.0624
99999,Harding County,NM,832750,-103.8729,35.8052
99999,Guadalupe County,NM,832750,-104.7101,34.7867
43500,Grant County,NM,832750,-108.2852,32.5305
16100,Eddy County,NM,832750,-104.2872,32.4808
29740,Dona Ana County,NM,832750,-106.8378,32.4252
99999,De Baca County,NM,832750,-104.4205,34.3886
17580,Curry County,NM,832750,-103.3746,34.6369
99999,Colfax County,NM,832750,-104.6914,36.608
99999,Cibola County,NM,832750,-107.7712,34.9699
40740,Chaves County,NM,832750,-104.326,33.3103
99999,Catron County,NM,832750,-108.3815,33.9034
10740,Bernalillo County,NM,832750,-106.677,35.0448
10900,Warren County,NJ,832750,-74.9606,40.8438
37980,Salem County,NJ,832750,-75.3039,39.5844
45940,Mercer County,NJ,832750,-74.6827,40.2809
37980,Gloucester County,NJ,832750,-75.1442,39.6999
47220,Cumberland County,NJ,832750,-75.124,39.3728
12100,Cape May County,NJ,832750,-74.8257,39.1268
37980,Camden County,NJ,832750,-74.9898,39.8025
37980,Burlington County,NJ,832750,-74.6832,39.8671
12100,Atlantic County,NJ,832750,-74.6941,39.5098
30150,Sullivan County,NH,832750,-72.2372,43.3649
18180,Merrimack County,NH,832750,-71.686,43.3128
31700,Hillsborough County,NH,832750,-71.7203,42.953
30150,Grafton County,NH,832750,-71.7378,43.9691
99999,Coos County,NH,832750,-71.3169,44.6987
28300,Cheshire County,NH,832750,-72.2973,42.9472
99999,Carroll County,NH,832750,-71.277,43.882
29060,Belknap County,NH,832750,-71.4326,43.5256
99999,White Pine County,NV,832750,-114.9774,39.4098
39900,Washoe County,NV,832750,-119.6547,40.5919
39900,Storey County,NV,832750,-119.5329,39.4383
99999,Pershing County,NV,832750,-118.3302,40.481
37220,Nye County,NV,832750,-116.5304,37.5883
99999,Mineral County,NV,832750,-118.3056,38.4859
39900,Lyon County,NV,832750,-119.0327,39.0782
99999,Lincoln County,NV,832750,-114.9727,37.7609
99999,Lander County,NV,832750,-117.0563,40.0429
49080,Humboldt County,NV,832750,-118.1618,41.2611
21220,Eureka County,NV,832750,-116.2172,40.0869
99999,Esmeralda County,NV,832750,-117.681,37.7289
21220,Elko County,NV,832750,-115.5301,41.0619
23820,Douglas County,NV,832750,-119.5856,38.8267
29820,Clark County,NV,832750,-115.2601,35.933
21980,Churchill County,NV,832750,-118.2919,39.5395
16180,Carson City,NV,832750,-119.7232,39.1679
99999,York County,NE,832750,-97.5972,40.8794
99999,Wheeler County,NE,832750,-98.5281,41.9144
25580,Webster County,NE,832750,-98.4998,40.1769
99999,Wayne County,NE,832750,-97.0955,42.2225
36540,Washington County,NE,832750,-96.2688,41.5376
99999,Valley County,NE,832750,-98.9817,41.5667
99999,Thurston County,NE,832750,-96.5714,42.1468
99999,Thomas County,NE,832750,-100.5553,41.929
99999,Thayer County,NE,832750,-97.5949,40.1835
35740,Stanton County,NE,832750,-97.194,41.9215
99999,Sioux County,NE,832750,-103.7667,42.5049
99999,Sherman County,NE,832750,-98.9762,41.2257
99999,Sheridan County,NE,832750,-102.4198,42.5043
30700,Seward County,NE,832750,-97.1394,40.8792
42420,Scotts Bluff County,NE,832750,-103.7073,41.8509
36540,Saunders County,NE,832750,-96.6371,41.2345
36540,Sarpy County,NE,832750,-96.1005,41.0929
99999,Saline County,NE,832750,-97.1406,40.5313
99999,Rock County,NE,832750,-99.4604,42.4494
99999,Richardson County,NE,832750,-95.7153,40.1309
99999,Red Willow County,NE,832750,-100.4778,40.1821
99999,Polk County,NE,832750,-97.5724,41.222
18100,Platte County,NE,832750,-97.5414,41.5439
35740,Pierce County,NE,832750,-97.6014,42.2696
99999,Phelps County,NE,832750,-99.4118,40.5215
99999,Perkins County,NE,832750,-101.6496,40.8495
99999,Pawnee County,NE,832750,-96.237,40.1345
99999,Otoe County,NE,832750,-96.1234,40.6542
99999,Nuckolls County,NE,832750,-98.0472,40.1769
99999,Nemaha County,NE,832750,-95.863,40.4105
99999,Nance County,NE,832750,-97.9976,41.3988
99999,Morrill County,NE,832750,-103.0045,41.7195
24260,Merrick County,NE,832750,-98.0739,41.1371
99999,Mcpherson County,NE,832750,-101.0604,41.5713
35740,Madison County,NE,832750,-97.6008,41.922
99999,Loup County,NE,832750,-99.4544,41.913
35820,Logan County,NE,832750,-100.4834,41.5947
35820,Lincoln County,NE,832750,-100.7442,41.047
30700,Lancaster County,NE,832750,-96.6872,40.7872
99999,Knox County,NE,832750,-97.8954,42.662
99999,Kimball County,NE,832750,-103.7148,41.1986
99999,Keya Paha County,NE,832750,-99.7277,42.8582
99999,Keith County,NE,832750,-101.6629,41.1991
28260,Kearney County,NE,832750,-98.9518,40.5292
99999,Johnson County,NE,832750,-96.265,40.4
99999,Jefferson County,NE,832750,-97.1427,40.1832
24260,Howard County,NE,832750,-98.5172,41.2222
99999,Hooker County,NE,832750,-101.1349,41.9192
99999,Holt County,NE,832750,-98.7752,42.4933
99999,Hitchcock County,NE,832750,-101.0431,40.179
99999,Hayes County,NE,832750,-101.0637,40.5333
99999,Harlan County,NE,832750,-99.4045,40.18
99999,Hamilton County,NE,832750,-98.0167,40.9375
24260,Hall County,NE,832750,-98.5022,40.8731
99999,Greeley County,NE,832750,-98.5213,41.5734
99999,Grant County,NE,832750,-101.7466,41.9195
30420,Gosper County,NE,832750,-99.8127,40.5285
99999,Garfield County,NE,832750,-98.9916,41.9211
99999,Garden County,NE,832750,-102.311,41.6187
13100,Gage County,NE,832750,-96.69,40.2659
99999,Furnas County,NE,832750,-99.9124,40.193
99999,Frontier County,NE,832750,-100.3823,40.532
99999,Franklin County,NE,832750,-98.9526,40.18
99999,Fillmore County,NE,832750,-97.5965,40.5318
99999,Dundy County,NE,832750,-101.6884,40.1776
36540,Douglas County,NE,832750,-96.1502,41.2919
23340,Dodge County,NE,832750,-96.6751,41.5688
99999,Dixon County,NE,832750,-96.8689,42.5131
99999,Deuel County,NE,832750,-102.3332,41.1098
30420,Dawson County,NE,832750,-99.8251,40.8658
99999,Dawes County,NE,832750,-103.1269,42.7214
43580,Dakota County,NE,832750,-96.5708,42.4022
99999,Custer County,NE,832750,-99.7319,41.3952
99999,Cuming County,NE,832750,-96.7875,41.9158
18100,Colfax County,NE,832750,-97.0793,41.5601
25580,Clay County,NE,832750,-98.0513,40.5251
99999,Cheyenne County,NE,832750,-102.9933,41.2207
99999,Cherry County,NE,832750,-101.125,42.5459
99999,Chase County,NE,832750,-101.698,40.5299
99999,Cedar County,NE,832750,-97.2505,42.609
36540,Cass County,NE,832750,-96.1512,40.9287
99999,Butler County,NE,832750,-97.1385,41.2578
99999,Burt County,NE,832750,-96.3464,41.8649
28260,Buffalo County,NE,832750,-99.074,40.8486
99999,Brown County,NE,832750,-99.9296,42.4671
99999,Boyd County,NE,832750,-98.6249,42.8802
99999,Box Butte County,NE,832750,-103.094,42.2162
99999,Boone County,NE,832750,-98.0609,41.6949
99999,Blaine County,NE,832750,-99.9765,41.913
42420,Banner County,NE,832750,-103.71,41.5476
99999,Arthur County,NE,832750,-101.6961,41.5697
99999,Antelope County,NE,832750,-98.0677,42.1782
25580,Adams County,NE,832750,-98.5011,40.5222
13740,Yellowstone County,MT,832750,-108.3601,45.9727
99999,Wibaux County,MT,832750,-104.1863,47.0207
99999,Wheatland County,MT,832750,-109.8421,46.4874
99999,Valley County,MT,832750,-106.5325,48.3347
99999,Treasure County,MT,832750,-107.2369,46.1715
99999,Toole County,MT,832750,-111.7313,48.6175
99999,Teton County,MT,832750,-112.1627,47.8179
99999,Sweet Grass County,MT,832750,-109.8912,45.701
13740,Stillwater County,MT,832750,-109.213,45.6523
15580,Silver Bow County,MT,832750,-112.6901,45.9061
99999,Sheridan County,MT,832750,-104.5431,48.6974
99999,Sanders County,MT,832750,-115.1536,47.6957
99999,Rosebud County,MT,832750,-106.5653,46.0242
99999,Roosevelt County,MT,832750,-104.9255,48.2809
99999,Richland County,MT,832750,-104.6391,47.7521
99999,Ravalli County,MT,832750,-114.1304,46.0635
99999,Prairie County,MT,832750,-105.5572,46.8682
99999,Powell County,MT,832750,-113.0493,46.9379
99999,Powder River County,MT,832750,-105.6109,45.3947
99999,Pondera County,MT,832750,-112.4465,48.2343
99999,Phillips County,MT,832750,-107.8905,48.229
99999,Petroleum County,MT,832750,-108.3333,47.175
99999,Park County,MT,832750,-110.5064,45.597
99999,Musselshell County,MT,832750,-108.3212,46.4464
33540,Missoula County,MT,832750,-113.9449,47.1072
33540,Mineral County,MT,832750,-114.8631,47.0981
99999,Meagher County,MT,832750,-110.8206,46.6376
99999,Mccone County,MT,832750,-105.8121,47.5977
99999,Madison County,MT,832750,-111.9151,45.2788
99999,Lincoln County,MT,832750,-115.4496,48.4634
99999,Liberty County,MT,832750,-111.0115,48.5739
25740,Lewis And Clark County,MT,832750,-112.5344,47.1899
99999,Lake County,MT,832750,-114.1349,47.597
99999,Judith Basin County,MT,832750,-110.2006,47.0311
25740,Jefferson County,MT,832750,-112.1499,46.1606
99999,Hill County,MT,832750,-110.1276,48.5696
99999,Granite County,MT,832750,-113.4202,46.3869
99999,Golden Valley County,MT,832750,-109.1318,46.4005
99999,Glacier County,MT,832750,-112.9653,48.6561
99999,Garfield County,MT,832750,-107.1049,47.4172
14580,Gallatin County,MT,832750,-111.2056,45.3376
28060,Flathead County,MT,832750,-114.0979,48.303
99999,Fergus County,MT,832750,-109.3598,47.2602
99999,Fallon County,MT,832750,-104.4655,46.2947
99999,Deer Lodge County,MT,832750,-113.0994,46.0131
99999,Dawson County,MT,832750,-104.9234,47.3283
99999,Daniels County,MT,832750,-105.5298,48.7726
99999,Custer County,MT,832750,-105.5301,46.3205
99999,Chouteau County,MT,832750,-110.474,47.8648
24500,Cascade County,MT,832750,-111.4165,47.266
99999,Carter County,MT,832750,-104.5117,45.5708
13740,Carbon County,MT,832750,-109.1433,45.3168
25740,Broadwater County,MT,832750,-111.4521,46.3095
99999,Blaine County,MT,832750,-108.9651,48.3646
99999,Big Horn County,MT,832750,-107.3996,45.5509
99999,Beaverhead County,MT,832750,-113.0231,45.1549
99999,Wright County,MO,832750,-92.4725,37.2725
99999,Worth County,MO,832750,-94.4318,40.4778
44180,Webster County,MO,832750,-92.8844,37.2756
99999,Wayne County,MO,832750,-90.5006,37.1184
99999,Washington County,MO,832750,-90.868,37.9701
41180,Warren County,MO,832750,-91.1898,38.7692
99999,Vernon County,MO,832750,-94.3425,37.8515
99999,Texas County,MO,832750,-91.9496,37.3295
14700,Taney County,MO,832750,-93.0397,36.6632
99999,Sullivan County,MO,832750,-93.1111,40.2195
99999,Stone County,MO,832750,-93.4417,36.7415
99999,Stoddard County,MO,832750,-89.9732,36.8776
