OBJECTID,ZONE_,SECTION_,PLAT,ZSP,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,Shape__Area,Shape__Length
1618,8,6,011,86011,,,rpa,9/21/2017 7:58:49 AM,c8cff596-14a7-4dcb-922e-08379eaaf9e0,2709162.4682312,7999.64778033088
1619,9,1,114,91114,,,rpa,11/14/2017 11:28:22 AM,f6006a44-051e-47cd-97b4-dd54d3bcd024,1225758.70449829,4670.68807673107
1620,8,9,005,89005,,,rpa,11/1/2017 3:32:54 PM,51d5f195-8874-4a95-9da6-fa5e36fa58c3,2092772.74997711,6069.64806783292
1621,9,8,072,98072,,,rpa,9/28/2017 3:38:10 PM,cb1fbece-e904-48fe-b736-91cba61b7fcd,291851.294326782,2933.46953880334
1622,1,5,034,15034,,,rpa,10/11/2017 8:47:49 AM,dc2ed5de-3670-4424-b159-f0593e2844ec,694251.47290802,8668.56462063763
1623,1,5,035,15035,,,rpa,10/11/2017 8:47:50 AM,0063e279-2b32-4200-a529-9b8af1d091aa,663923.253395081,3932.98397391688
1624,8,5,017,85017,,,rpa,10/12/2017 11:19:53 AM,d569a9e1-b9aa-440f-994b-be55070daba2,550823.727432251,3487.8324449625
1625,3,9,038,39038,,,rpa,10/6/2017 9:55:21 AM,33f7bd19-73a9-4860-a121-774b953b5f25,1136489.08473206,4166.35744588116
1626,3,9,032,39032,,,rpa,10/6/2017 9:55:22 AM,565a5ad5-425d-48d9-97c7-07ec4cd18e9b,1082988.1240921,7465.13154179588
1627,8,5,015,85015,,,rpa,10/12/2017 11:19:56 AM,3ffb4c4b-9c27-4633-9c4d-ec572c79474a,665811.61114502,3540.60185798534
1628,9,5,016,95016,,,rpa,9/27/2017 7:43:50 AM,6d6d83fb-8dd3-4aa2-81ad-b805f0919dc1,900973.394760132,4427.16544773994
1629,3,9,050,39050,,,rpa,10/6/2017 9:55:21 AM,e5b15253-1106-494f-a60d-ea61ca5ff754,521910.68119812,4231.98281959422
1630,3,9,039,39039,,,rpa,10/6/2017 9:55:23 AM,8a1780ba-9f43-47cf-8555-1a061795b439,1486658.88484955,5211.34328736245
1631,8,4,019,84019,rpa,8/15/2016 2:00:46 PM,rpa,10/12/2017 11:19:55 AM,617498b9-dd36-4395-8528-f01c730a1017,2574390.09967041,6888.07179823706
1632,8,5,016,85016,,,rpa,10/12/2017 11:19:56 AM,c3a6c280-0f00-4b7d-85a1-511b32161279,985693.975296021,4471.16213775889
1633,8,5,006,85006,,,rpa,10/12/2017 11:19:57 AM,bd0fe005-4232-42c8-bc1e-ef28ed45a0f2,159820270.098892,73555.603829429
1634,2,7,018,27018,,,rpa,10/30/2017 1:06:50 PM,d7e29ea3-e90f-4442-b246-e4af1e7b2c7d,424120.021362305,3197.66731953366
1635,2,7,011,27011,,,rpa,10/30/2017 1:26:25 PM,6a198de3-2974-42ba-a5e5-adcfc0eefe82,398324.505172729,3000.44359507147
1636,9,5,014,95014,,,rpa,9/27/2017 7:43:50 AM,7e1925ca-ab37-465a-bf45-734087cbf894,1218724.17570496,4825.67288156799
1637,9,9,051,99051,,,rpa,1/3/2018 2:46:40 PM,0f3d389f-f4af-4877-b0c4-f42d634d204e,764159.508766174,4986.45522088372
1638,8,7,043,87043,,,rpa,11/2/2017 1:31:58 PM,ca745770-32d5-4650-9997-228600653ab7,833213.068008423,11348.1573645677
1639,2,7,015,27015,,,rpa,10/30/2017 1:26:14 PM,c20b962f-065b-4dc1-a314-f4c3d3714e6e,372669.7917099,2908.24193375858
1640,7,1,002,71002,rpa,2/23/2016 1:09:40 PM,rpa,11/8/2017 9:10:09 AM,d45b676f-b0a3-46ed-aec3-bd428f6d2e02,67326907.73172,70588.5868381578
1641,8,7,042,87042,,,rpa,11/2/2017 1:31:59 PM,999e0db5-29c7-4a8e-9b01-4d57c4f83a0b,1567713.48030853,13254.0667574903
1642,8,6,007,86007,,,rpa,11/2/2017 10:46:31 AM,49409632-2c25-477f-90f6-5df552e8cbb2,3111992.46824646,7640.01249056805
1643,2,3,035,23035,,,rpa,1/5/2018 12:41:15 PM,e7a5e3af-347f-4f00-b3e8-e8cb34f5a379,548764.988471985,3059.01476631685
1644,2,3,036,23036,rpa,2/19/2014 11:11:11 AM,rpa,1/5/2018 12:41:15 PM,1a448f40-2511-483e-aa62-b4a1ed8752cb,1021579.69665527,5820.84129173064
1645,9,1,073,91073,,,rpa,12/4/2017 2:36:10 PM,20d672c1-96b1-437d-b055-318b16cbbe6d,1523441.1490097,5311.78571283475
1646,9,1,082,91082,,,rpa,12/4/2017 2:36:10 PM,7f38cfd0-4088-467b-abe2-4985358aa1c6,891130.219444275,4292.90681058891
1647,2,4,019,24019,,,rpa,11/22/2017 10:23:10 AM,c8e690e6-c5f3-49fd-8182-ac69d48c127f,945560.006340027,4260.87872594897
1648,2,4,021,24021,,,rpa,11/22/2017 10:23:09 AM,e7c010d3-5d6b-416e-afb7-3634cf55937f,709453.24269104,3711.32712051319
1649,2,4,038,24038,,,rpa,11/27/2017 10:04:53 AM,3f94133a-35ba-4967-a444-2b2f2e13e46d,528576.704971313,3710.33191411461
1650,9,1,116,91116,,,rpa,12/4/2017 2:36:10 PM,396d4aeb-67a4-4cf6-a885-9cb58919cdb8,661852.928962708,4345.59365044709
1651,9,1,161,91161,,,rpa,12/4/2017 2:36:08 PM,ff24d2a6-5d84-4267-897a-313d11bfbed7,902273.827400208,4302.32830803273
1652,1,4,008,14008,,,rpa,12/11/2017 6:53:09 AM,af67b081-f586-430a-aaee-bb7955385ba8,628958.662361145,3330.28945882577
1653,8,4,010,84010,,,rpa,12/19/2017 8:52:49 AM,0c4abd52-da0b-4f99-a70e-a3ac625d959a,846647.825958252,3900.88189522599
1654,4,3,004,43004,,,rpa,12/4/2017 2:20:05 PM,a8d663b3-e20e-48ca-b956-a6273e06ee73,1337061.10883331,5755.5055242551
1655,4,2,033,42033,,,rpa,10/29/2018 1:14:55 PM,4a0c475d-d94f-4248-a87c-77088c09064b,729161.194038391,3701.86048546494
1656,8,2,001,82001,,,rpa,12/19/2017 8:52:49 AM,f730fb30-6af4-4e32-881e-a41220bde4f6,58309080.0903015,37658.972049646
1657,2,7,016,27016,,,rpa,12/15/2017 7:38:13 AM,c020502d-aea4-434d-9392-49eaf8fcf299,598415.699562073,3539.62906753722
1658,2,8,006,28006,,,rpa,12/15/2017 7:38:13 AM,d8f31390-93b2-4792-bb8f-162aab070929,1055658.36625671,4253.26291399146
1659,8,2,002,82002,,,rpa,12/19/2017 8:52:49 AM,ed7f1d83-a330-4c4f-86a6-d56d74530bcd,56257124.0242615,48355.0365886931
1660,5,9,008,59008,,,rpa,11/17/2017 6:44:33 AM,33c6ddb6-c76d-4bc8-82e8-a76d62b27155,613071.830169678,3322.0856509299
1661,5,9,029,59029,,,rpa,11/17/2017 6:44:33 AM,9f433083-ccd0-439e-bc31-d283ab8feece,2863005.48071289,7339.44539107
1662,2,1,052,21052,,,rpa,11/20/2017 9:33:20 AM,4db7fd1e-99a2-492b-b69c-b7fb93bdaa2b,502437.617477417,3300.81738318604
1663,4,5,073,45073,,,rpa,3/6/2018 8:06:55 AM,98db9446-b874-47f0-9381-3bb263f460db,467296.397186279,3648.40002131514
1664,5,9,007,59007,,,rpa,11/17/2017 6:44:33 AM,2b7c5e4c-3651-4711-ae7a-70843e8a4a20,889231.193756104,3798.73756382854
1665,2,3,003,23003,rpa,2/25/2016 12:59:48 PM,rpa,11/20/2017 9:35:29 AM,f3deb1fe-df28-4795-9c3d-b0604acece50,1104473.86026764,4849.48807621982
1666,4,3,006,43006,,,rpa,12/4/2017 2:20:05 PM,9865a00d-5acd-4208-9a8c-b66b03d5c80c,1654859.32633972,5528.77703786205
1667,9,1,083,91083,,,rpa,12/4/2017 2:36:07 PM,c0d5f3d9-0634-4dc8-8e91-a1453ac74de4,902276.14654541,3907.46285336295
1668,9,1,093,91093,,,rpa,12/4/2017 2:36:07 PM,bd40313b-7bd1-43e3-b456-f52b2ca40e57,648961.721374512,4542.3624189272
1669,2,6,005,26005,,,rpa,1/18/2018 2:38:21 PM,3c5b125a-5163-4c86-b385-65a6a3b37194,3288212.97822189,8255.23547198281
1670,6,6,014,66014,,,rpa,3/13/2018 9:18:57 AM,6ab34b87-e5bd-4f63-8edb-d2a145a70b51,1671939.76930237,5925.17546795245
1671,2,6,006,26006,,,rpa,3/8/2018 1:30:39 PM,359a3f9d-853a-4433-8fb3-3abec58273fc,93895.9928665161,1396.11518071877
1672,9,7,087,97087,,,rpa,2/15/2018 7:43:13 AM,e7a77a27-2f6b-485f-88d6-2fa5a78b533b,1012210.43028259,4447.56645720225
1673,9,7,090,97090,,,rpa,2/15/2018 7:43:14 AM,8afc5a4c-9e85-40c1-baef-4ff139056198,794233.607192993,4572.98754444212
1674,2,6,009,26009,,,rpa,1/29/2018 12:37:16 PM,3334b8ed-eb02-4dd8-bc95-981baccfb31b,552585.861717224,4398.02829925568
1675,9,7,009,97009,,,rpa,1/30/2018 7:41:32 AM,cba25639-69cc-4b31-8d58-509b2647caea,721941.763641357,5188.8617750869
1676,9,7,008,97008,,,rpa,1/30/2018 7:41:33 AM,57522690-8f50-418b-86e7-88ece73d33a4,884024.517097473,4750.87332651942
1677,1,5,028,15028,,,rpa,2/23/2018 8:24:05 AM,831b1689-8e04-47ec-a803-2b41c0b93b29,655522.166725159,3772.77769390757
1678,9,7,061,97061,,,rpa,2/15/2018 7:43:15 AM,af3b16d6-20f2-478f-9eb5-976489a3044b,850416.020431519,4555.12609566075
1679,9,7,063,97063,,,rpa,2/15/2018 7:43:16 AM,f2ce526c-b775-4eac-a89c-f152e6797f76,744540.711975098,4263.82592883448
1680,1,3,031,13031,,,rpa,3/1/2018 7:33:57 AM,7b5542a7-bd59-4404-82cc-cf7c378644c4,456362.796409607,3313.14317215074
1681,2,6,012,26012,,,rpa,1/18/2018 2:38:20 PM,c8546f13-f516-4f69-a806-53779d332771,760996.827926636,3521.5220904396
1682,9,7,058,97058,,,rpa,2/15/2018 7:43:16 AM,3287f8de-fe37-4546-9a50-a634299430ac,1102119.19763184,4661.34682220841
1683,9,7,088,97088,,,rpa,2/15/2018 7:43:16 AM,7118c26a-7ca0-40d1-a61a-dcbbb9e92646,1469714.90124512,5033.89285773903
1684,4,3,076,43076,,,rpa,9/11/2018 8:18:08 AM,4e68552f-f805-4d22-ae45-e4243c3bee82,856040.766494751,3784.93281924666
1685,9,7,059,97059,,,rpa,2/15/2018 7:43:17 AM,7ceafbac-7c9c-4d24-8175-085a6bd9a982,1003294.04597473,4737.78304922978
1686,9,7,077,97077,,,rpa,2/15/2018 7:43:17 AM,81902f8d-262b-4dac-b885-9b1f8ad7b257,1059589.6733551,4324.34152822956
1687,9,7,057,97057,,,rpa,2/15/2018 7:43:18 AM,730e0c77-2dbb-4353-a115-b434e07e47dc,570677.224517822,4276.50642985445
1688,5,6,011,56011,rpa,12/19/2013 9:53:47 AM,rpa,10/12/2018 1:56:29 PM,dff3cd2b-2555-4883-a407-7dff521acbb7,196585.8855896,2349.95502461671
1689,9,7,075,97075,rpa,3/7/2014 2:11:24 PM,rpa,2/15/2018 7:43:19 AM,fe474a70-6f6c-40c9-9fee-16c2b35dbbc7,1387092.97305298,6473.04920416961
1690,4,3,033,43033,,,rpa,9/11/2018 8:24:04 AM,c0c54d1e-2e85-48de-b27f-e0a5826355e6,387289.827941895,2500.99624151961
1691,9,7,049,97049,,,rpa,2/15/2018 7:43:21 AM,7c0ac565-034e-4cc3-81f8-f7d6ed34fdef,666273.434814453,4217.73261017767
1692,6,6,029,66029,,,rpa,2/13/2018 11:34:40 AM,22428f95-1f49-4329-90e8-e49b346e78e5,798675.747039795,4192.38990251821
1693,6,6,023,66023,,,rpa,2/13/2018 11:34:40 AM,e67f8446-d829-424d-bc6b-12a3dc05da66,1979657.87550354,7143.43972326523
1694,6,6,034,66034,,,rpa,2/13/2018 11:34:41 AM,7e636507-123a-455f-bad3-ce08f46a0561,669272.528457642,3756.4592055666
1695,6,6,033,66033,,,rpa,2/13/2018 11:34:41 AM,dc99266b-3e1d-441b-8b4e-2331d12e43f9,1067533.96000671,4840.87762286068
1696,6,6,032,66032,,,rpa,2/13/2018 11:34:41 AM,a8004768-bdf5-4601-80b9-4c3e2d1e5990,742851.710998535,3617.95393942365
1697,9,9,044,99044,,,rpa,2/15/2018 12:43:25 PM,24878a60-0a1f-4118-9238-0b0212291b66,645649.527046204,3562.80564463517
1698,4,5,082,45082,,,rpa,3/6/2018 8:06:56 AM,a94e0b61-7b56-4fe6-84c7-22cf785fe352,895837.779815674,4211.14347355606
1699,4,5,078,45078,,,rpa,3/6/2018 8:06:56 AM,86dea06e-27e5-4b14-9468-1ff24cb53df5,897028.32762146,5752.60274075233
1700,4,5,068,45068,,,rpa,3/6/2018 8:06:56 AM,fcc50c3f-154d-4a93-8337-8421ad1dfe0d,905903.92918396,4465.28003584336
1701,4,5,027,45027,,,rpa,3/6/2018 8:06:56 AM,35f0c860-f83a-4454-93d4-59986df9bfdc,894827.268768311,3924.11894768573
1702,1,6,018,16018,,,rpa,3/14/2018 1:11:05 PM,32d5c75a-dc22-4c36-9d8a-54c6cd9a124b,881800.870948792,3998.00356957884
1703,4,7,012,47012,,,rpa,3/21/2018 7:36:54 AM,d25e0cd1-a60a-47e9-a849-b131ebd38679,2541139.56790161,7683.23945389187
1704,4,5,020,45020,,,rpa,3/6/2018 8:06:56 AM,7047175c-75d6-4181-a8c2-cd633e8a2501,1120395.64535522,4575.97370686356
1705,5,9,024,59024,,,rpa,3/16/2018 2:06:32 PM,f704696d-3670-4e28-8e3d-bb37241fac15,2158184.19158936,8510.19086444527
1706,2,1,003,21003,,,rpa,2/27/2018 2:11:14 PM,06bbe7e5-243e-47df-9c0d-f269b98338ce,370404.45891571,2517.36285670272
1707,5,9,025,59025,,,rpa,3/16/2018 2:06:33 PM,a7a053da-ab9c-4b3f-8279-331a6d41374a,3961010.61828613,8448.4756646988
1708,1,3,012,13012,,,rpa,2/12/2018 11:29:57 AM,0b1c8b46-9ea3-4c4b-90cf-1b8470109c6d,849455.545646667,3848.6492449851
1709,2,3,018,23018,rpa,7/21/2015 1:41:15 PM,rpa,4/11/2018 8:36:43 AM,73bd693d-afdb-4fe5-ac27-a7d425eaf951,974582.689781189,4059.59590158296
1710,9,4,128,94128,,,rpa,4/20/2018 3:21:51 PM,25b48651-1884-4f59-a347-5c93b83b9190,1925963.99534607,7174.61970874372
1711,8,4,003,84003,,,rpa,5/2/2018 8:52:08 AM,e25259d7-bbb7-463b-8071-0815e271a0bc,297371.130386353,3076.53362718908
1712,7,4,002,74002,,,rpa,7/18/2018 2:28:56 PM,a7a8b07d-fbba-476e-8d9a-631419bf8a0c,944098.871627808,4215.27121803017
1713,4,5,072,45072,,,rpa,3/6/2018 8:14:53 AM,2f6b963e-70bf-41e7-a7c8-0915c2ad4a81,947697.459350586,7187.04002349179
1714,1,2,003,12003,,,rpa,1/12/2018 10:29:01 AM,da5703a6-0899-44a7-8f5c-43d0a2a86ec1,716431.643539429,3412.11426243113
1715,1,5,027,15027,,,rpa,1/12/2018 10:29:01 AM,669868e2-cbfd-4521-bfa0-b5333171756b,475018.34815979,2919.29120999928
1716,4,5,033,45033,,,rpa,4/5/2018 3:12:01 PM,cac2855c-d1c3-4208-8412-359308fff097,13534081.9080505,18438.1338092272
1717,5,9,022,59022,,,rpa,3/16/2018 2:06:31 PM,d8cfca14-530a-4268-83ac-1f1a5eafa40a,2835983.67547607,9576.73202741012
1718,9,9,028,99028,,,rpa,2/7/2018 11:34:27 AM,9fe8c8ea-0c4b-4516-846d-e25141f0b301,863228.639732361,9457.11304585079
1719,4,7,064,47064,,,rpa,3/21/2018 7:36:41 AM,f1ae95ca-174d-4a2d-b000-2558147f08dc,770445.970001221,4765.9285748368
1720,4,7,005,47005,,,rpa,3/21/2018 7:36:41 AM,462602e5-5614-448f-a0b9-b67a4ee3a5f9,12677629.2885284,21259.7738388542
1721,4,7,063,47063,,,rpa,3/21/2018 7:36:54 AM,910d539c-28ed-45d3-94b0-60e5d02555fd,519146.917236328,3346.78672286174
1722,4,5,032,45032,,,rpa,4/5/2018 3:12:02 PM,835c1934-ce06-40ce-b721-19bf63f582fe,2920107.43609619,9455.28234657326
1723,9,7,026,97026,,,rpa,3/20/2018 3:35:04 PM,e56d5d75-de9d-4759-bf8f-a7c6c071c3f5,100676419.272842,55866.5230758287
1724,9,2,032,92032,,,rpa,3/20/2018 1:28:37 PM,c5ccc756-e108-45ee-a386-aa97ddfaeea3,732718.955780029,4755.55032031575
1725,4,1,030,41030,,,rpa,3/21/2018 9:14:41 AM,ee56a309-d103-479c-aadc-6d81471a0005,642353.045387268,3800.71286891972
1726,1,1,035,11035,,,rpa,4/13/2018 8:41:13 AM,9632d09f-e097-4c28-a004-d55fa215787b,2775476.55962372,7147.08870148505
1727,1,1,007,11007,,,rpa,4/13/2018 8:41:13 AM,1b3ac7b4-98a6-415c-b4a8-7c210762ec3b,3233672.64859772,7965.16269108096
1728,1,1,064,11064,,,rpa,4/13/2018 8:41:13 AM,60f76801-04b2-4255-8a47-4bf84cdc48c6,2248029.06409454,6496.28044681521
1729,6,2,012,62012,,,rpa,4/18/2018 12:08:57 PM,45df00a7-3ef1-40c7-827c-b31fa85d4758,672506.654830933,4004.02940732898
1730,9,8,056,98056,,,rpa,2/26/2018 2:26:36 PM,09636fd2-fe93-4ea4-9560-bf2e585d00b9,767240.607040405,4742.8092959782
1731,3,9,085,39085,,,rpa,4/13/2018 1:13:51 PM,bfbf2d87-29bc-4173-9c0e-a0ffedcaac20,821720.82649231,5521.08429326289
1732,3,9,083,39083,,,rpa,4/13/2018 1:13:51 PM,cf838a6e-7e44-409d-894d-dcd2ec858e98,990947.304473877,4981.50771627663
1733,3,9,098,39098,,,rpa,4/13/2018 1:13:50 PM,fff7dfe8-eb83-46e2-85e0-7388a25188bd,1314640.66966248,7838.77199368752
1734,1,1,005,11005,rpa,4/13/2018 8:41:13 AM,rpa,4/16/2018 11:21:45 AM,9fcffa0f-abe1-4735-9efd-d7c27f403ff8,4575981.74136353,8698.96842818935
1735,9,1,106,91106,,,rpa,4/13/2018 8:40:08 AM,e60d7aa0-8576-4414-bb3e-7b7a2492a3d0,3004136.2081604,9094.5186713531
1736,3,7,009,37009,,,rpa,3/22/2018 3:18:46 PM,04e92b45-3968-4a04-9911-ec4b05afe2f6,856054.966880798,4180.06521368068
1737,3,7,008,37008,,,rpa,3/22/2018 3:18:44 PM,0577d27d-51b1-46e5-963e-24ea86a4d0e3,775710.948684692,4323.37124699448
1738,3,7,015,37015,,,rpa,3/22/2018 3:18:45 PM,7b209cdb-89cb-409c-a84a-b656d8e41746,1397119.67557526,6485.62085418836
1739,3,9,049,39049,,,rpa,4/13/2018 1:13:50 PM,92d52615-0dfe-482c-9943-4509bd35df5a,1558114.57707214,5050.8467503419
1740,3,7,017,37017,,,rpa,3/22/2018 3:18:46 PM,207f5e00-fcbc-4926-919a-55e4540553bf,1039308.46857452,12419.1688060607
1741,9,7,006,97006,,,rpa,5/11/2018 12:19:01 PM,21e6c737-c206-40e5-b064-e7258e2cc385,687195.969734192,3826.21232124387
1742,6,2,004,62004,rpa,4/13/2016 8:49:22 AM,rpa,4/17/2018 8:29:08 AM,61bd352c-dd25-4b14-8bb8-fa1f29d0788c,1963254.56634521,8409.17777907139
1743,3,7,021,37021,,,rpa,3/22/2018 3:18:45 PM,e4129b45-31ad-4450-b596-178563dc68e9,1152766.73920441,4918.1444044743
1744,3,7,020,37020,,,rpa,3/22/2018 3:18:44 PM,bdf300df-4ed4-4b2c-bcbb-d7af46ef0dde,995820.511520386,6538.86158267736
1745,9,8,053,98053,,,rpa,2/26/2018 2:26:37 PM,98f5d9ee-f5d3-4b97-b1ac-bcdf703e3083,1080879.53747559,4863.20739620311
1746,9,8,051,98051,,,rpa,2/26/2018 2:26:34 PM,3a5d29d8-0a09-429f-9bb7-cb8ba1cfa122,831548.14944458,3787.28587906359
1747,3,7,018,37018,,,rpa,3/22/2018 3:18:44 PM,40ac2860-ab8f-4022-a8ec-066a08732e8f,1925539.19115448,6982.10680364271
1748,5,9,032,59032,rpa,10/31/2017 7:42:55 AM,rpa,3/23/2018 9:47:06 AM,a1678ec1-7c21-4f58-bf55-7e6c38d28f54,1266950.85946655,5806.86123765343
1749,3,9,073,39073,,,rpa,4/13/2018 1:13:48 PM,3c025d9d-6678-49c5-a90a-a74d16b3a062,685279.677993774,3994.23120065165
1750,3,9,074,39074,,,rpa,4/13/2018 1:13:50 PM,d31a9e72-7b69-4f8e-a906-7ff3d8ae0bcb,1158733.68740845,4524.90153654048
1751,3,9,100,39100,,,rpa,4/13/2018 1:13:48 PM,e4c21375-84bd-459c-acdb-e1f2ea93cbbb,784070.870361328,4595.46079064585
1752,7,4,001,74001,,,rpa,7/18/2018 2:29:00 PM,5b41fe28-4088-4d58-bf7f-650a2bd8873a,573293.994232178,3649.80183743752
1753,3,9,047,39047,,,rpa,4/13/2018 1:13:50 PM,7a23df31-e482-4dd7-b819-3a26dec2cba2,358790.991485596,3269.96814427035
1754,3,9,099,39099,,,rpa,4/13/2018 1:13:50 PM,01c12d79-f3a8-487a-987c-455ec3fb929b,1564567.44950867,7323.38375690261
1755,3,9,079,39079,,,rpa,4/13/2018 1:13:48 PM,e82a8287-d401-4c70-9bea-d6ea8865a86a,507797.176856995,3352.984040621
1756,2,5,005,25005,,,rpa,3/29/2018 8:53:38 AM,571aedac-477b-4373-a823-de7c826c6b40,962982.577980042,4654.42009226927
1757,8,7,017,87017,rpa,4/2/2018 2:29:05 PM,rpa,4/3/2018 8:39:23 AM,5c3b1e5b-7415-4ec7-953e-d94de9150f3a,1029104.33798981,4201.00790541531
1758,2,3,024,23024,,,rpa,5/21/2018 8:50:06 AM,59e740f0-30f8-4380-98e5-cea7430ef123,253230.025772095,2475.6466221096
1759,2,4,006,24006,,,rpa,5/21/2018 8:48:25 AM,294c59f2-80cc-40ae-8212-ca64fe76d682,283529.069351196,2240.34071342335
1760,9,2,006,92006,,,rpa,7/12/2018 1:27:46 PM,dd28584d-a18a-4e4a-aaa9-b10eefcebc32,1408041.98405457,5305.01067257204
1761,1,4,021,14021,rpa,2/11/2014 9:25:00 AM,rpa,4/12/2018 8:12:05 AM,ac2adb47-951e-4e47-b0f5-64afda35acf8,641235.456199646,3981.65161590428
1762,8,4,013,84013,,,rpa,3/20/2018 1:49:16 PM,2a0e0a40-c2d8-4b31-9fe8-6b5b52c3455c,492136.53565979,3050.28297991276
1763,4,6,030,46030,,,rpa,6/28/2018 1:57:14 PM,2d270ea8-7e58-4f95-b2b4-3b4d108f6435,1604080.23510742,6935.96389190135
1764,6,2,010,62010,,,rpa,5/29/2018 11:26:01 AM,17efcbcf-06b4-49d4-82c1-9c916ddf277e,84991098.0231018,88542.7035894382
1765,8,4,001,84001,,,rpa,3/20/2018 1:49:17 PM,422a56d4-fbe8-4c2f-b026-a9dccbe8e144,1316578.25831604,11406.0652037672
1766,8,4,004,84004,,,rpa,3/20/2018 1:49:17 PM,6be20ee9-3d8d-4bc7-a3f9-804bcc1e0c69,321090.051361084,2941.14719548234
1767,4,6,018,46018,,,rpa,6/28/2018 1:57:15 PM,49297ffe-cd5b-4286-b7a9-4b7be25aabeb,1143396.609375,4432.95298304054
1768,4,6,021,46021,,,rpa,6/28/2018 1:57:16 PM,f3c8b9c2-f5fc-4bde-92c8-d922052306db,415579.15612793,3314.54082726721
1769,8,4,021,84021,,,rpa,6/1/2018 1:31:32 PM,6a6db1b6-c55c-4fce-a0b3-c2551ca24557,2837407.30950928,7342.77914339556
1770,8,4,025,84025,,,rpa,6/1/2018 1:32:41 PM,a6f6f2ca-1809-4d02-8c6d-5bd18ebde7ed,821145.775756836,4708.79586023844
1771,4,6,024,46024,,,rpa,6/28/2018 1:57:16 PM,93674ef1-3e71-4169-b45c-94da0439ea18,654535.294677734,3761.33848702955
1772,9,4,143,94143,,,rpa,6/22/2018 8:20:04 AM,13ef0fa7-2f64-4e44-b8df-6a415be61f5a,749028.450698853,3780.91002952507
1773,5,9,031,59031,,,rpa,6/26/2018 11:26:54 AM,70484cc8-8101-4f9e-99e4-2f146260cada,2668777.36193848,7458.73541094437
1774,6,1,013,61013,,,rpa,6/26/2018 11:26:54 AM,bdf75bbf-353f-412d-b2b5-b318dac75b60,311295.721405029,2738.20082068771
1775,5,9,033,59033,rpa,3/16/2018 2:06:33 PM,rpa,6/26/2018 11:26:56 AM,3bb421d1-0c34-46b5-8e35-c0bbfe032df2,4102024.36413574,16984.0265735489
1776,2,1,050,21050,,,rpa,6/21/2018 11:16:46 AM,b81ab009-01d2-4836-95f4-904fcb2fb544,626164.810401917,3483.80387374445
1777,9,7,015,97015,,,rpa,6/12/2018 8:56:25 AM,d9e91186-317c-4d4e-8ef8-16a5f1cbc9bc,584960.733062744,3689.2930513924
1778,6,1,006,61006,,,rpa,6/26/2018 11:26:56 AM,1e998e61-bf6b-4804-b15b-71e6682dfb06,94942284.2913971,54516.3666290303
1779,4,6,002,46002,,,rpa,6/28/2018 1:57:15 PM,c9f42023-d9d4-4851-986b-1268c023407f,1928304.07609558,6142.36912925838
1780,9,4,142,94142,,,rpa,6/22/2018 8:20:04 AM,104af696-c805-497a-9668-564e0ac5484b,1375730.67178345,5591.08815727308
1781,3,6,009,36009,,,rpa,5/8/2018 6:44:55 AM,8e1a5143-a727-4e5c-96f7-8aa403d645bc,732585.564544678,3485.88755338246
1782,3,5,046,35046,,,rpa,5/8/2018 6:44:56 AM,0bf1365f-fa7d-449d-9ef2-18c89d64ef27,866037.985725403,4268.35390660013
1783,1,3,005,13005,,,rpa,6/12/2018 2:39:58 PM,5f59f3bf-3be2-4ef4-a51b-ce45c3794079,825949.465812683,4107.97018770467
1784,2,3,027,23027,,,rpa,5/21/2018 8:49:35 AM,7b250691-c361-4f84-9c1f-76fa310f4d11,356880.663978577,2572.61931242705
1785,3,6,001,36001,,,rpa,5/9/2018 8:07:16 AM,ed922bec-c8a5-4e5c-80ca-58ee01dbbd7a,2000206.24323273,5998.04837627787
1786,9,1,167,91167,rpa,11/17/2016 12:03:10 PM,rpa,6/13/2018 2:44:20 PM,c4574731-0c3c-4e61-8287-7c2050cbda8a,317781.345062256,2283.42821080893
1787,3,5,022,35022,,,rpa,5/8/2018 6:44:56 AM,43918e39-acf5-464d-8709-d989eb9026f9,491958.210262299,5122.50839425209
1788,4,3,007,43007,,,rpa,6/13/2018 9:50:01 AM,d3fe3088-e95d-4ebd-ad3f-63106f374e52,1311672.75746155,5143.45936044128
1789,9,7,007,97007,,,rpa,5/11/2018 12:19:02 PM,19959a6e-a6f7-4454-a5ce-35ec105457f1,971656.800163269,4496.91577650732
1790,2,8,001,28001,,,rpa,5/21/2018 8:48:24 AM,eaebac0a-45ba-4142-a7e2-04f33f338038,832972.781059265,3817.6819000312
1791,6,2,011,62011,,,rpa,5/29/2018 11:26:01 AM,51e4f6c3-a38c-4f87-ad74-4ab5757c2c4c,84558844.4641571,81045.3731729684
1792,8,4,015,84015,,,rpa,6/1/2018 1:23:01 PM,14fcbc04-2b56-439a-9be0-e26f4795ee67,657061.876159668,3815.21991656324
1793,1,5,002,15002,,,rpa,5/30/2018 9:33:56 AM,fcc2587a-eba6-4951-8dfb-1ce925997b57,298096.578735352,2239.29804017732
1794,7,5,009,75009,,,rpa,7/18/2018 2:28:58 PM,6a620c3a-61fa-4d6e-bc65-fd02b76edfbd,809610.135986328,3708.95990580457
1795,9,7,027,97027,,,rpa,5/11/2018 8:11:03 AM,509ea579-35ea-48ab-9a9f-a3568673380f,1236341.92700958,4661.94299376244
